scientific name,Chinese name,first flowering month,last flowering month,first fruiting month,last fruiting name,family name,genus name,woodiness
Ampelopsis grossedentata,ÏÔ³İÉßÆÏÌÑ,5,8,8,12,Vitaceae,Ampelopsis,WD
Ampelopsis hypoglauca,·ÛÒ¶ÉßÆÏÌÑ,4,6,7,8,Vitaceae,Ampelopsis,WD
Ampelopsis japonica,°×İü,5,6,7,9,Vitaceae,Ampelopsis,WD
Ampelopsis megalophylla var. jiangxiensis,ÈáÃ«´óÒ¶ÉßÆÏÌÑ,5,7,NA,NA,Vitaceae,Ampelopsis,WD
Ampelopsis rubifolia,Ã«Ö¦ÉßÆÏÌÑ,6,7,9,10,Vitaceae,Ampelopsis,WD
Amphicarpaea bracteata subsp. edgeworthii,Á½ĞÍ¶¹,8,11,8,11,Fabaceae,Amphicarpaea,CB
Amygdalus persica,ÌÒ,2,4,8,9,Rosaceae,Amygdalus,WD
Anagallis arvensis,ÁğÁ§·±ÂÆ,3,4,NA,NA,Primulaceae,Anagallis,CB
Anaphalis aureopunctata,»ÆÏÙÏãÇà,7,9,9,10,Asteraceae,Anaphalis,CB
Anaphalis bicolor,¶şÉ«ÏãÇà,7,10,9,11,Asteraceae,Anaphalis,CB
Anaphalis busua,ÖëÃ«ÏãÇà,9,10,10,10,Asteraceae,Anaphalis,CB
Anaphalis margaritacea,Öé¹âÏãÇà,8,11,8,11,Asteraceae,Anaphalis,CB
Anaphalis margaritacea var. cinnamomea,Öé¹âÏãÇà»ÆºÖ±äÖÖ,NA,NA,NA,NA,Asteraceae,Anaphalis,CB
Anaphalis sinica,ÏãÇà,6,9,8,10,Asteraceae,Anaphalis,CB
Andropogon chinensis,»ªĞëÃ¢²İ,8,12,8,12,Poaceae,Andropogon,CB
Androsace umbellata,µãµØÃ·,3,3,5,6,Primulaceae,Androsace,CB
Anemone hupehensis,´òÆÆÍë»¨»¨,7,10,NA,NA,Ranunculaceae,Anemone,CB
Anemone hupehensis var. japonica,ÇïÄµµ¤,9,11,9,11,Ranunculaceae,Anemone,CB
Angelica decursiva,²ñ»¨Ç°ºú,8,9,9,11,Apiaceae,Angelica,CB
Angelica sinensis,µ±¹é,6,7,7,9,Apiaceae,Angelica,CB
Anisodus luridus,Áåîõ×Ó,5,7,10,11,Solanaceae,Anisodus,CB
Anisomeles indica,¹ã·À·ç,8,9,9,9,Lamiaceae,Anisomeles,CB
Anisopappus chinensis,É½»Æ¾Õ,8,11,8,11,Asteraceae,Anisopappus,CB
Anodendron affine,÷­ÌÙ,11,4,6,8,Apocynaceae,Anodendron,WD
Anodendron benthamianum,Ì¨Íå÷­ÌÙ,3,6,9,2,Apocynaceae,Anodendron,WD
Anoectochilus abbreviatus,Ğ¡Æ¬³İ´½À¼,8,9,NA,NA,Orchidaceae,Anoectochilus,CB
Anoectochilus lanceolatus,³İ´½À¼,6,9,NA,NA,Orchidaceae,Anoectochilus,CB
Anoectochilus nanlingensis,ÄÏÁë³İ´½À¼,6,7,NA,NA,Orchidaceae,Anoectochilus,CB
Anoectochilus roxburghii,½ğÏßÀ¼,8,9,NA,NA,Orchidaceae,NA,NA
Antenoron filiforme,½ğÏß²İ,7,10,9,10,Polygonaceae,Antenoron,CB
Antenoron filiforme var. neofiliforme,¶ÌÃ«½ğÏß²İ,8,10,9,11,Polygonaceae,Antenoron,CB
Antiaris toxicaria,¼ûÑª·âºí,3,4,5,6,Moraceae,Antiaris,WD
Antidesma bunius,ÎåÔÂ²è,3,5,6,12,Euphorbiaceae,Antidesma,WD
Antidesma fordii,»ÆÃ«ÎåÔÂ²è,5,6,7,12,Euphorbiaceae,Antidesma,WD
Antidesma ghaesembilla,·½Ò¶ÎåÔÂ²è,3,5,10,11,Euphorbiaceae,Antidesma,WD
Antidesma japonicum,ÈÕ±¾ÎåÔÂ²è,5,6,8,10,Euphorbiaceae,Antidesma,WD
Antidesma montanum,É½µØÎåÔÂ²è,4,5,8,11,Euphorbiaceae,Antidesma,WD
Antidesma montanum var. microphyllum,Ğ¡Ò¶ÎåÔÂ²è,5,6,10,12,Euphorbiaceae,Antidesma,WD
Antidesma nienkui,´ó¹ûÎåÔÂ²è,5,5,10,11,Euphorbiaceae,Antidesma,WD
Antirhea chinensis,Ã«²è,4,4,NA,NA,Rubiaceae,Antirhea,WD
Aphanamixis polystachya,É½é¬,5,9,10,4,Meliaceae,Aphanamixis,WD
Aphananthe aspera,²ÚÒ¶Ê÷,3,5,8,10,Ulmaceae,Aphananthe,WD
Aphananthe cuspidata,µá²ÚÒ¶Ê÷,7,9,11,12,Ulmaceae,Aphananthe,WD
Aphyllorchis simplex,µ¥´½ÎŞÒ¶À¼,8,8,NA,NA,Orchidaceae,Aphyllorchis,CB
Apios carnea,ÈâÉ«ÍÁˆK¶ù,7,9,8,11,Fabaceae,Apios,CB
Apios fortunei,ÍÁˆK¶ù,6,8,9,10,Fabaceae,Apios,CB
Apluda mutica,Ë®Õá²İ,6,11,6,11,Poaceae,Apluda,CB
Apocopis paleacea,Ğ¨Ó±²İ,4,8,4,8,Poaceae,Apocopis,CB
Apocopis wrightii,ÈğÊÏĞ¨Ó±²İ,8,10,8,10,Poaceae,Apocopis,CB
Aponogeton lakhonensis,Ë®Ş³,4,10,NA,NA,Aponogetonaceae,Aponogeton,CB
Aporosa dioica,Òø²ñ,1,12,1,12,Euphorbiaceae,NA,NA
Aporosa yunnanensis,ÔÆÄÏÒø²ñ,2,4,5,8,Euphorbiaceae,NA,NA
Aporusa dioica,Òø²ñ,1,12,1,12,Euphorbiaceae,Aporusa,WD
Aporusa villosa,Ã«Òø²ñ,1,3,NA,NA,Euphorbiaceae,Aporusa,WD
Aporusa yunnanensis,ÔÆÄÏÒø²ñ,1,10,1,10,Euphorbiaceae,Aporusa,WD
Apostasia odorata,ÄâÀ¼,5,6,5,7,Orchidaceae,Apostasia,CB
Apostasia ramifera,¶àÖ¦ÄâÀ¼,5,6,NA,NA,Orchidaceae,Apostasia,CB
Appendicula cornuta,Å£³İÀ¼,7,8,9,10,Orchidaceae,Appendicula,CB
Apterosperma oblata,Ô²×ÑºÉ,5,6,NA,NA,Theaceae,Apterosperma,WD
Aquilaria sinensis,ÍÁ³ÁÏã,3,5,9,10,Thymelaeaceae,Aquilaria,WD
Aralia armata,Ò°˜BÍ·,8,10,9,11,Araliaceae,Aralia,WD
Aralia chinensis,»ÆÃ«˜BÄ¾,7,9,9,12,Araliaceae,Aralia,WD
Aralia dasyphylla,Í·Ğò˜BÄ¾,8,10,10,12,Araliaceae,Aralia,WD
Aralia debilis,ĞãÀö˜BÄ¾,6,7,NA,NA,Araliaceae,Aralia,WD
Aralia decaisneana,Ì¨ÍåÃ«˜BÄ¾,10,11,12,2,Araliaceae,Aralia,WD
Aralia echinocaulis,¼¬¾¥˜BÄ¾,6,8,9,11,Araliaceae,Aralia,WD
Aralia elata,˜BÄ¾,6,8,9,10,Araliaceae,Aralia,WD
Aralia spinifolia,³¤´Ì˜BÄ¾,8,10,10,12,Araliaceae,Aralia,WD
Aralia undulata,²¨Ôµ˜BÄ¾,NA,NA,8,10,Araliaceae,Aralia,WD
Archiboehmeria atrata,ÉàÖùÂé,4,8,9,10,Urticaceae,Archiboehmeria,WD
Archidendron bigeminum,ÁÁÒ¶Î§ÏÑÊ÷,NA,NA,NA,NA,Fabaceae,Archidendron,WD
Archidendron clypearia,ºï¶ú»·,2,6,4,8,Fabaceae,NA,NA
Archidendron turgidum,´óÒ¶ºÏ»¶,4,5,7,12,Fabaceae,Archidendron,WD
Ardisia aberrans,¹·¹ÇÍ·,4,4,9,9,Myrsinaceae,Ardisia,WD
Ardisia affinis,ÂŞÉ¡Ê÷,5,7,10,12,Myrsinaceae,Ardisia,WD
Ardisia alyxiifolia,ÉÙÄêºì,6,7,10,12,Myrsinaceae,Ardisia,WD
Ardisia brevicaulis,¾Å¹ÜÑª,6,7,10,12,Myrsinaceae,Ardisia,WD
Ardisia brunnescens,°¼Âö×Ï½ğÅ£,NA,NA,10,1,Myrsinaceae,Ardisia,WD
Ardisia caudata,Î²Ò¶×Ï½ğÅ£,3,3,11,12,Myrsinaceae,Ardisia,WD
Ardisia chinensis,Ğ¡×Ï½ğÅ£,6,6,10,12,Myrsinaceae,Ardisia,WD
Ardisia crenata,ÖìÉ°¸ù,5,6,10,12,Myrsinaceae,Ardisia,WD
Ardisia crispa,°ÙÁ½½ğ,6,6,9,11,Myrsinaceae,Ardisia,WD
Ardisia ensifolia,½£Ò¶×Ï½ğÅ£,5,7,11,1,Myrsinaceae,Ardisia,WD
Ardisia faberi,ÔÂÔÂºì,6,7,11,11,Myrsinaceae,Ardisia,WD
Ardisia fordii,»ÒÉ«×Ï½ğÅ£,6,7,10,12,Myrsinaceae,Ardisia,WD
Ardisia gigantifolia,×ßÂíÌ¥,4,6,11,12,Myrsinaceae,Ardisia,WD
Ardisia hanceana,ÀÉÉ¡Ê÷,6,6,11,12,Myrsinaceae,Ardisia,WD
Ardisia humilis,°«×Ï½ğÅ£,1,1,11,12,Myrsinaceae,Ardisia,WD
Ardisia japonica,×Ï½ğÅ£,6,6,11,12,Myrsinaceae,Ardisia,WD
Ardisia lindleyana,É½Ñªµ¤,5,7,10,12,Myrsinaceae,Ardisia,WD
Ardisia lindleyana var. angustifolia,ÏÁÒ¶É½Ñªµ¤,NA,NA,NA,NA,Myrsinaceae,Ardisia,WD
Ardisia maclurei,ĞÄÒ¶×Ï½ğÅ£,5,6,12,1,Myrsinaceae,Ardisia,WD
Ardisia maculosa,ÕäÖéÉ¡,5,6,12,3,Myrsinaceae,Ardisia,WD
Ardisia mamillata,»¢Éàºì,6,7,11,1,Myrsinaceae,Ardisia,WD
Ardisia obtusa,Í­Åè»¨,2,4,4,7,Myrsinaceae,Ardisia,WD
Ardisia omissa,¹âİà×Ï½ğÅ£,7,7,11,4,Myrsinaceae,Ardisia,WD
Ardisia pedalis,°«¶Ì×Ï½ğÅ£,NA,NA,NA,NA,Myrsinaceae,Ardisia,WD
Ardisia primulifolia,Á«×ù×Ï½ğÅ£,6,7,10,5,Myrsinaceae,Ardisia,WD
Ardisia pusilla,¾Å½ÚÁú,5,7,6,7,Myrsinaceae,Ardisia,WD
Ardisia quinquegona,ÂŞÉ¡Ê÷,5,6,12,12,Myrsinaceae,Ardisia,WD
Ardisia sieboldii,¶àÖ¦×Ï½ğÅ£,5,6,1,1,Myrsinaceae,Ardisia,WD
Ardisia thyrsiflora,ÄÏ·½×Ï½ğÅ£,1,5,4,12,Myrsinaceae,Ardisia,WD
Ardisia villosa,Ñ©ÏÂºì,5,7,2,5,Myrsinaceae,Ardisia,WD
Ardisia waitakii,Ô½ÄÏ×Ï½ğÅ£,4,5,4,4,Myrsinaceae,Ardisia,WD
Argyreia acuta,°×º×ÌÙ,6,2,6,2,Convolvulaceae,Argyreia,WD
Argyreia capitiformis,Í·»¨Òø±³ÌÙ,9,12,2,2,Convolvulaceae,Argyreia,WD
Argyreia formosana,Ì¨ÍåÒø±³ÌÙ,10,10,1,1,Convolvulaceae,Argyreia,WD
Argyreia nervosa,ÃÀÀöÒø±³ÌÙ,9,12,NA,NA,Convolvulaceae,Argyreia,WD
Arisaema bockii,µÆÌ¨Á«,5,5,10,10,Araceae,Arisaema,CB
Arisaema cordatum,ĞÄéÜÄÏĞÇ,4,4,NA,NA,Araceae,Arisaema,CB
Arisaema erubescens,Ò»°ÑÉ¡ÄÏĞÇ,4,4,9,9,Araceae,Arisaema,CB
Arisaema heterophyllum,ÌìÄÏĞÇ,4,5,7,9,Araceae,Arisaema,CB
Arisaema hunanense,ÏæÄÏĞÇ,3,5,NA,NA,Araceae,Arisaema,CB
Arisaema penicillatum,»­±ÊÄÏĞÇ,4,6,4,6,Araceae,Arisaema,CB
Aristida chinensis,»ªÈıÃ¢²İ,4,12,4,12,Poaceae,Aristida,CB
Aristida cumingiana,»Æ²İÃ«,6,11,6,11,Poaceae,Aristida,CB
Aristolochia championii,³¤Ò¶Âí¶µÁå,5,7,8,10,Aristolochiaceae,Aristolochia,WD
Aristolochia debilis,Âí¶µÁå,7,9,9,10,Aristolochiaceae,Aristolochia,CB
Aristolochia fangchi,¹ã·À¼º,3,4,7,8,Aristolochiaceae,Aristolochia,WD
Aristolochia fordiana,Í¨³Ç»¢,3,4,5,7,Aristolochiaceae,Aristolochia,CB
Aristolochia foveolata,·äÎÑÂí¶µÁå,4,6,7,9,Aristolochiaceae,Aristolochia,CB
Aristolochia kaempferi,ÒìÒ¶Âí¶µÁå,4,5,6,8,Aristolochiaceae,Aristolochia,CB
Aristolochia kwangsiensis,¹ãÎ÷Âí¶µÁå,4,5,8,9,Aristolochiaceae,Aristolochia,WD
Aristolochia tagala,¶úÒ¶Âí¶µÁå,5,8,8,1,Aristolochiaceae,Aristolochia,CB
Aristolochia thwaitesii,º£±ßÂí¶µÁå,3,5,8,9,Aristolochiaceae,Aristolochia,WD
Aristolochia tubiflora,¹Ü»¨Âí¶µÁå,4,8,10,12,Aristolochiaceae,Aristolochia,CB
Aristolochia versicolor,±äÉ«Âí¶µÁå,4,6,8,10,Aristolochiaceae,Aristolochia,WD
Aristolochia westlandii,Ïã¸ÛÂí¶µÁå,3,4,NA,NA,Aristolochiaceae,Aristolochia,WD
Arivela viscosa,»Æ»¨²İ,7,9,10,10,Cleomaceae,Arivela,CB
Armeniaca mume,Ã·,12,5,5,6,Rosaceae,Armeniaca,WD
Artabotrys hainanensis,ÏÁ°êÓ¥×¦»¨,5,5,8,8,Annonaceae,Artabotrys,WD
Artabotrys hongkongensis,Ïã¸ÛÓ¥×¦»¨,4,7,5,12,Annonaceae,Artabotrys,WD
Artabotrys multiflorus,¶à»¨Ó¥×¦»¨,5,8,7,10,Annonaceae,Artabotrys,WD
Artabotrys pilosus,Ã«Ò¶Ó¥×¦»¨,4,10,5,12,Annonaceae,Artabotrys,WD
Artemisia anomala,Ææİï,6,11,6,11,Asteraceae,Artemisia,CB
Artemisia anomala var. tomentella,ÃÜÃ«Ææİï,NA,NA,NA,NA,Asteraceae,Artemisia,CB
Artemisia argyi,°¬,7,10,7,10,Asteraceae,Artemisia,CB
Artemisia atrovirens,°µÂÌİï,7,10,7,10,Asteraceae,Artemisia,CB
Artemisia capillaris,Òğ³Âİï,7,10,7,10,Asteraceae,Artemisia,CB
Artemisia caruifolia,Çàİï,6,9,6,9,Asteraceae,NA,NA
Artemisia carvifolia,Çàİï,6,9,6,9,Asteraceae,Artemisia,CB
Artemisia chingii,ÄÏÃ«İï,8,10,8,10,Asteraceae,Artemisia,CB
Artemisia gmelinii,Ï¸ÁÑÒ¶Á«İï,8,10,8,10,Asteraceae,Artemisia,WD
Artemisia hancei,À×ÇíÄµİï,9,11,9,11,Asteraceae,Artemisia,WD
Artemisia indica,ÎåÔÂ°¬,7,10,7,10,Asteraceae,Artemisia,WD
Artemisia japonica,Äµİï,7,10,7,10,Asteraceae,Artemisia,CB
Artemisia lactiflora,°×°úİï,8,11,8,11,Asteraceae,Artemisia,CB
Artemisia lancea,°«İï,7,10,7,10,Asteraceae,Artemisia,CB
Artemisia lavandulifolia,Ò°°¬İï,7,10,7,10,Asteraceae,Artemisia,CB
Artemisia mongolica,ÃÉ¹Åİï,8,10,8,10,Asteraceae,Artemisia,CB
Artemisia montana,É½µØİï,NA,NA,NA,NA,Asteraceae,NA,NA
Artemisia princeps,¿ıİï,7,10,7,10,Asteraceae,Artemisia,CB
Artemisia sacrorum,°×Á«İï,8,10,8,10,Asteraceae,Artemisia,WD
Artemisia sacrorum var. incana,»ÒÁ«İï,NA,NA,NA,NA,Asteraceae,Artemisia,WD
Artemisia scoparia,ÖíÃ«İï,7,10,7,10,Asteraceae,Artemisia,CB
Artemisia selengensis,İäİï,7,10,7,10,Asteraceae,Artemisia,CB
Artemisia simulans,ÖĞÄÏİï,7,10,7,10,Asteraceae,Artemisia,CB
Artemisia verlotorum,ÄÏ°¬İï,7,10,7,10,Asteraceae,Artemisia,CB
Artemisia vestita,Ã«Á«İï,8,11,8,11,Asteraceae,Artemisia,WD
Artemisia viridissima,ÁÖ°¬İï,7,10,7,10,Asteraceae,Artemisia,CB
Artemisia vulgaris,±±°¬,8,10,8,10,Asteraceae,Artemisia,CB
Arthraxon hispidus,İ£²İ,8,11,8,11,Poaceae,Arthraxon,CB
Arthraxon typicus,¶ıÔ´İ£ ²İ,10,12,10,12,Poaceae,Arthraxon,CB
Artocarpus hypargyreus,°×¹ğÄ¾,3,8,NA,NA,Moraceae,Artocarpus,WD
Artocarpus nitidus,¹âÒ¶¹ğÄ¾,3,5,5,9,Moraceae,Artocarpus,WD
Artocarpus nitidus subsp. lingnanensis,¹ğÄ¾,4,5,NA,NA,Moraceae,Artocarpus,WD
Artocarpus styracifolius,¶şÉ«²¨ÂŞÃÛ,8,9,11,12,Moraceae,Artocarpus,WD
Artocarpus tonkinensis,ëÙÖ¬,6,11,12,2,Moraceae,Artocarpus,WD
Arundina graminifolia,ÖñÒ¶À¼,5,11,5,11,Orchidaceae,Arundina,CB
Arundinella barbinodis,Ã«½ÚÒ°¹Å²İ,9,11,9,11,Poaceae,Arundinella,CB
Arundinella bengalensis,ÃÏ¼ÓÀ­Ò°¹Å²İ,8,10,8,10,Poaceae,Arundinella,CB
Arundinella hirta,Ã«¸ÑÒ°¹Å²İ,8,10,8,10,Poaceae,Arundinella,CB
Arundinella nepalensis,Ê¯Ã¢²İ,9,11,9,11,Poaceae,Arundinella,CB
Arundinella setosa,´ÌÃ¢Ò°¹Å²İ,8,12,8,12,Poaceae,Arundinella,CB
Arytera littoralis,±õÄ¾»¼,6,7,9,11,Sapindaceae,Arytera,WD
Asarum caudigerum,Î²»¨Ï¸ĞÁ,3,5,6,10,Aristolochiaceae,Asarum,CB
Asarum forbesii,¶Åºâ,4,5,NA,NA,Aristolochiaceae,Asarum,CB
Asarum fukienense,¸£½¨Ï¸ĞÁ,4,11,NA,NA,Aristolochiaceae,Asarum,CB
Asarum geophilum,µØ»¨Ï¸ĞÁ,3,3,NA,NA,Aristolochiaceae,Asarum,CB
Asarum ichangense,Ğ¡Ò¶ÂíÌãÏã,3,4,NA,NA,Aristolochiaceae,Asarum,CB
Asarum insigne,½ğ¶ú»·,3,4,6,8,Aristolochiaceae,Asarum,CB
Asarum magnificum,ÆîÑôÏ¸ĞÁ,3,4,NA,NA,Aristolochiaceae,Asarum,CB
Asarum magnificum var. dinghuense,¶¦ºşÏ¸ĞÁ,NA,NA,NA,NA,Aristolochiaceae,Asarum,CB
Asarum maximum,´óÒ¶ÂíÌãÏã,4,5,NA,NA,Aristolochiaceae,Asarum,CB
Asarum sagittarioides,´È¹ÃÒ¶Ï¸ĞÁ,2,3,4,5,Aristolochiaceae,Asarum,CB
Asarum wulingense,ÎåÁëÏ¸ĞÁ,10,12,4,5,Aristolochiaceae,Asarum,CB
Asparagus acicularis,É½ÎÄÖñ,6,11,6,11,Liliaceae,Asparagus,CB
Asparagus cochinchinensis,ÌìÃÅ¶¬,5,6,8,10,Liliaceae,Asparagus,CB
Asparagus filicinus,Ñò³İÌìÃÅ¶¬,5,7,8,9,Liliaceae,Asparagus,CB
Asparagus officinalis,Ê¯µó°Ø,5,6,9,12,Liliaceae,Asparagus,CB
Aspidistra carinata,Ìì¶ëÖ©Öë±§µ°,10,10,NA,NA,Liliaceae,Aspidistra,CB
Aspidistra fimbriata,Á÷ËÕÖ©Öë±§µ°,11,12,NA,NA,Liliaceae,Aspidistra,CB
Aspidistra hainanensis,º£ÄÏÖ©Öë±§µ°,3,4,NA,NA,Liliaceae,Aspidistra,CB
Aspidistra lurida,¾ÅÁúÅÌ,NA,NA,NA,NA,Liliaceae,Aspidistra,CB
Aspidistra minutiflora,Ğ¡»¨Ö©Öë±§µ°,7,10,NA,NA,Liliaceae,Aspidistra,CB
Aspidistra punctata,×ÏµãÖ©Öë±§µ°,4,4,NA,NA,Liliaceae,Aspidistra,CB
Aspidopterys cavaleriei,¹óÖİ¶Ü³áÌÙ,2,4,4,5,Malpighiaceae,Aspidopterys,WD
Aster ageratoides,,7,12,7,12,Asteraceae,NA,NA
Aster ageratoides var. gerlachii,ÈıÂö×ÏİÒÏÁÒ¶±äÖÖ,NA,NA,NA,NA,Asteraceae,Aster,CB
Aster ageratoides var. lasiocladus,ÈıÂö×ÏİÒÃ«Ö¦±äÖÖ,NA,NA,NA,NA,Asteraceae,Aster,CB
Aster ageratoides var. laticorymbus,ÈıÂö×ÏİÒ¿íÉ¡±äÖÖ,NA,NA,NA,NA,Asteraceae,Aster,CB
Aster ageratoides var. oophyllus,ÈıÂö×ÏİÒÂÑÒ¶±äÖÖ,NA,NA,NA,NA,Asteraceae,Aster,CB
Aster ageratoides var. scaberulus,ÈıÂö×ÏİÒÎ¢²Ú±äÖÖ,NA,NA,NA,NA,Asteraceae,Aster,CB
Aster baccharoides,°×Éà×ÏİÒ,7,10,8,11,Asteraceae,Aster,CB
Aster dolichophyllus,³¤Ò¶×ÏİÒ,10,10,NA,NA,Asteraceae,Aster,CB
Aster indicus var. collinus,ÇğÁêÂíÀ¼,NA,NA,NA,NA,Asteraceae,NA,NA
Aster mangshanensis,Ã§É½×ÏİÒ,NA,NA,NA,NA,Asteraceae,Aster,CB
Aster panduratus,ÇÙÒ¶×ÏİÒ,2,9,6,10,Asteraceae,Aster,CB
Aster sampsonii,¶ÌÉà×ÏİÒ,7,10,7,10,Asteraceae,Aster,CB
Aster sampsonii var. isochaetus,¶ÌÉà×ÏİÒµÈÃ«±äÖÖ,NA,NA,NA,NA,Asteraceae,Aster,CB
Aster trinervius,Èı»ùÂö×ÏİÒ,7,12,7,12,Asteraceae,Aster,CB
Aster turbinatus,ÍÓÂİ×ÏİÒ,8,10,10,11,Asteraceae,Aster,CB
Astilbe chinensis,ÂäĞÂ¸¾,6,7,8,10,Saxifragaceae,Astilbe,CB
Astilbe grandis,´óÂäĞÂ¸¾,6,7,8,9,Saxifragaceae,Astilbe,CB
Astragalus sinicus,×ÏÔÆÓ¢,2,6,3,7,Fabaceae,Astragalus,CB
Asyneuma fulgens,³¤¹ûÄÁ¸ù²İ,7,7,NA,NA,Campanulaceae,Asyneuma,CB
Atalantia buxifolia,¾Æ±ıº{,5,7,10,12,Rutaceae,Atalantia,WD
Atalantia fongkaica,·â¿ª¾Æ±ıº{,NA,NA,8,10,Rutaceae,Atalantia,WD
Atalantia kwangtungensis,¹ã¶«¾Æ±ıº{,6,7,11,1,Rutaceae,Atalantia,WD
Atractylodes lancea,²ÔÊõ,6,10,6,10,Asteraceae,Atractylodes,CB
Atractylodes macrocephala,°×Êõ,8,10,8,10,Asteraceae,Atractylodes,CB
Atriplex maximowicziana,º£±õŞ¼,9,12,9,12,Chenopodiaceae,Atriplex,CB
Atriplex repens,ÙéÙë±õŞ¼,11,12,12,1,Chenopodiaceae,Atriplex,WD
Aucuba chinensis,ÌÒÒ¶Éºº÷,1,2,2,2,Aucubaceae,Aucuba,WD
Aucuba chinensis var. angusta,ÏÁÒ¶ÌÒÒ¶Éºº÷,NA,NA,NA,NA,Aucubaceae,Aucuba,WD
Aucuba chlorascens,Ï¸³İÌÒÒ¶Éºº÷,2,3,10,12,Aucubaceae,Aucuba,WD
Aucuba himalaica,Ï²ÂíÀ­ÑÅÉºº÷,3,5,10,5,Aucubaceae,Aucuba,WD
Aucuba himalaica var. dolichophylla,³¤Ò¶Éºº÷,3,5,10,5,Aucubaceae,Aucuba,WD
Aucuba himalaica var. oblanceolata,µ¹ÅûÕëÒ¶Éºº÷,NA,NA,NA,NA,Aucubaceae,Aucuba,WD
Aucuba obcordata,µ¹ĞÄÒ¶Éºº÷,3,4,11,12,Aucubaceae,Aucuba,WD
Avicennia marina,º£é­´Æ,7,10,7,10,Verbenaceae,Avicennia,WD
Baccaurea ramiflora,Ä¾ÄÌ¹û,1,12,1,12,Euphorbiaceae,Baccaurea,WD
Bacopa floribunda,Âó»¨²İ,8,11,NA,NA,Scrophulariaceae,Bacopa,CB
Bacopa repens,ÌïĞş²Î,8,9,NA,NA,Scrophulariaceae,Bacopa,CB
Baeckea frutescens,¸ÚËÉ,6,11,NA,NA,Myrtaceae,Baeckea,WD
Balanophora abbreviata,¶ÌËëÉßİÔ,11,12,NA,NA,Balanophoraceae,Balanophora,CB
Balanophora harlandii,ºì¶¬ÉßİÔ,9,11,NA,NA,Balanophoraceae,Balanophora,CB
Balanophora involucrata,Í²ÇÊÉßİÔ,7,8,NA,NA,Balanophoraceae,Balanophora,CB
Balanophora japonica,ÈÕ±¾ÉßİÔ,10,12,NA,NA,Balanophoraceae,Balanophora,CB
Balanophora laxiflora,Êè»¨ÉßİÔ,9,11,NA,NA,Balanophoraceae,Balanophora,CB
Balanophora polyandra,¶àÈïÉßİÔ,8,10,NA,NA,Balanophoraceae,Balanophora,CB
Balanophora subcupularis,±­¾¥ÉßİÔ,9,11,NA,NA,Balanophoraceae,Balanophora,CB
Balanophora tobiracola,º£Í©ÉßİÔ,8,12,NA,NA,Balanophoraceae,Balanophora,CB
Bambusa albolineata,»¨Öñ,NA,NA,NA,NA,Poaceae,Bambusa,WD
Bambusa amplexicaulis,±§¸Ñ»ÆÖñ,NA,NA,NA,NA,Poaceae,Bambusa,WD
Bambusa angustiaurita,ÏÁ¶úÛèÖñ,NA,NA,NA,NA,Poaceae,Bambusa,WD
Bambusa angustissima,ÏÁ¶úº{Öñ,NA,NA,NA,NA,Poaceae,Bambusa,WD
Bambusa bambos,Ó¡¶Èº{Öñ,NA,NA,NA,NA,Poaceae,Bambusa,WD
Bambusa basihirsuta,±âÖñ,NA,NA,NA,NA,Poaceae,Bambusa,WD
Bambusa beecheyana,µõË¿ÇòÖñ,9,10,NA,NA,Poaceae,Bambusa,WD
Bambusa beecheyana var. pubescens,´óÍ·µäÖñ,3,5,NA,NA,Poaceae,Bambusa,WD
Bambusa cerosissima,óìÖñ,NA,NA,NA,NA,Poaceae,Bambusa,WD
Bambusa chungii,·ÛóìÖñ,NA,NA,NA,NA,Poaceae,Bambusa,WD
Bambusa dissimulator,,3,4,NA,NA,Poaceae,NA,NA
Bambusa eutuldoides,´óÑÛÖñ,NA,NA,NA,NA,Poaceae,Bambusa,WD
Bambusa eutuldoides var. basistriata,ÒøË¿´óÑÛÖñ,NA,NA,NA,NA,Poaceae,Bambusa,WD
Bambusa eutuldoides var. viridivittata,ÇàË¿»ÆÖñ,NA,NA,NA,NA,Poaceae,Bambusa,WD
Bambusa flexuosa,Ğ¡º{Öñ,NA,NA,NA,NA,Poaceae,Bambusa,WD
Bambusa funghomii,¼¦ñ¼º{Öñ,NA,NA,NA,NA,Poaceae,Bambusa,WD
Bambusa gibba,ÛèÖñ,NA,NA,NA,NA,Poaceae,Bambusa,WD
Bambusa guangxiensis,¹ğóìÖñ,NA,NA,NA,NA,Poaceae,Bambusa,WD
Bambusa lapidea,ÓÍº{Öñ,8,9,NA,NA,Poaceae,Bambusa,WD
Bambusa macrotis,´ó¶úÛèÖñ,NA,NA,NA,NA,Poaceae,Bambusa,WD
Bambusa multiplex,Ğ¢Ë³Öñ,NA,NA,NA,NA,Poaceae,Bambusa,WD
Bambusa oldhamii,ÂÌÖñ,6,11,NA,NA,Poaceae,Bambusa,WD
Bambusa pachinensis var. hirsutissima,³¤Ã«Ã×É¸Öñ,NA,NA,NA,NA,Poaceae,Bambusa,WD
Bambusa pervariabilis,³Å¸İÖñ,NA,NA,NA,NA,Poaceae,Bambusa,WD
Bambusa remotiflora,¼×Öñ,NA,NA,NA,NA,Poaceae,Bambusa,WD
Bambusa rutila,Ä¾Öñ,10,12,NA,NA,Poaceae,Bambusa,WD
Bambusa semitecta,ÑÚ¶ú»ÆÖñ,NA,NA,NA,NA,Poaceae,Bambusa,WD
