scientific name,chinese name,first flowering month,last flowering month,first fruiting month,last fruiting month,genus name,family name,woodiness
Kobresia cercostachys,Î²ËëáÔ²İ,7,10,7,10,NA,Cyperaceae,CB
Kobresia cuneata,½ØĞÎáÔ²İ,5,9,5,9,NA,Cyperaceae,CB
Kobresia curvata,ÍäÒ¶áÔ²İ,NA,NA,NA,NA,NA,Cyperaceae,CB
Kobresia duthiei,ÏßĞÎáÔ²İ,7,9,7,9,Kobresia,Cyperaceae,CB
Kobresia esenbeckii,ÈıÂöáÔ²İ,5,10,5,10,NA,Cyperaceae,CB
Kobresia filicina,Ş§×´áÔ²İ,7,8,7,8,Kobresia,Cyperaceae,CB
Kobresia filifolia,Ë¿Ò¶áÔ²İ,5,10,5,10,Kobresia,Cyperaceae,CB
Kobresia fragilis,ÄÒ×´áÔ²İ,6,9,6,9,Kobresia,Cyperaceae,CB
Kobresia gammiei,¸ù¾¥İï²İ,5,8,5,8,NA,Cyperaceae,CB
Kobresia graminifolia,ºÌÒ¶áÔ²İ,6,9,6,9,Kobresia,Cyperaceae,CB
Kobresia humilis,°«ÉúáÔ²İ,6,9,6,9,Kobresia,Cyperaceae,CB
Kobresia inflata,ÅòÄÒáÔ²İ,7,9,7,9,Kobresia,Cyperaceae,CB
Kobresia kansuensis,¸ÊËàáÔ²İ,5,9,5,9,Kobresia,Cyperaceae,CB
Kobresia laxa,ÊèËëáÔ²İ,5,7,5,7,Kobresia,Cyperaceae,CB
Kobresia littledalei,²Ø±±áÔ²İ,5,9,5,9,Kobresia,Cyperaceae,CB
Kobresia loliacea,ºÚÂóáÔ²İ,7,9,7,9,Kobresia,Cyperaceae,CB
Kobresia macrantha,´ó»¨áÔ²İ,6,8,6,8,NA,Cyperaceae,CB
Kobresia myosuroides,áÔ²İ,5,9,5,9,Kobresia,Cyperaceae,CB
Kobresia nepalensis,Äá²´¶ûáÔ²İ,6,10,6,10,Kobresia,Cyperaceae,CB
Kobresia prainii,²»µ¤áÔ²İ,5,9,5,9,Kobresia,Cyperaceae,CB
Kobresia pusilla,¸ßÔ­áÔ²İ,5,10,5,10,Kobresia,Cyperaceae,CB
Kobresia pygmaea,¸ßÉ½áÔ²İ,5,9,5,9,NA,Cyperaceae,CB
Kobresia robusta,´Ö×³áÔ²İ,5,9,5,9,Kobresia,Cyperaceae,CB
Kobresia royleana,Ï²ÂíÀ­ÑÅáÔ²İ,5,9,5,9,NA,Cyperaceae,CB
Kobresia schoenoides,³à¼ıáÔ²İ,5,9,5,9,Kobresia,Cyperaceae,CB
Kobresia setschwanensis,ËÄ´¨áÔ²İ,5,9,5,9,NA,Cyperaceae,CB
Kobresia stolonifera,Ùé¾¥áÔ²İ,NA,NA,NA,NA,NA,Cyperaceae,CB
Kobresia tibetica,Î÷²Øİï²İ,5,8,5,8,Kobresia,Cyperaceae,CB
Kobresia uncinoides,¹³×´áÔ²İ,6,10,6,10,Kobresia,Cyperaceae,CB
Kobresia vaginosa,·¢¸Ñİï²İ,7,9,7,9,NA,Cyperaceae,CB
Kobresia vidua,¶ÌÖááÔ²İ,5,9,5,9,Kobresia,Cyperaceae,CB
Kobresia yadongensis,ÑÇ¶«áÔ²İ,8,9,8,9,Kobresia,Cyperaceae,CB
Koelpinia linearis,Ğ«Î²¾Õ,4,7,4,7,Koelpinia,Asteraceae,CB
Koenigia islandica,±ùµºŞ¤,7,8,8,9,Koenigia,Polygonaceae,CB
Korthalsella japonica,Àõ¼ÄÉú,1,12,1,12,Korthalsella,Viscaceae,WD
Krascheninnikovia ceratoides,ÍÕÈŞŞ¼,6,9,6,9,Krascheninnikovia,Chenopodiaceae,WD
Krascheninnikovia compacta,µæ×´ÍÕÈŞŞ¼,6,8,6,8,Krascheninnikovia,Chenopodiaceae,WD
Lactuca dissecta,ÁÑÒ¶İ«ÜÄ,6,6,6,6,Lactuca,Asteraceae,CB
Laggera pterodonta,Òí³İÁùÀâ¾Õ,7,9,NA,NA,NA,Asteraceae,CB
Lagopsis flava,»Æ»¨ÏÄÖÁ²İ,6,7,7,8,Lagopsis,Lamiaceae,CB
Lagopsis supina,ÏÄÖÁ²İ,3,4,5,6,NA,Lamiaceae,CB
Lagotis alutacea,¸ïÒ¶ÍÃ¶ú²İ,5,9,NA,NA,Lagotis,Scrophulariaceae,CB
Lagotis brachystachya,¶ÌËëÍÃ¶ú²İ,5,8,5,8,Lagotis,Scrophulariaceae,CB
Lagotis brevituba,¶ÌÍ²ÍÃ¶ú²İ,6,8,6,8,Lagotis,Scrophulariaceae,CB
Lagotis clarkei,´óİàÍÃ¶ú²İ,7,9,NA,NA,Lagotis,Scrophulariaceae,CB
Lagotis crassifolia,ºñÒ¶ÍÃ¶ú²İ,6,9,6,9,Lagotis,Scrophulariaceae,CB
Lagotis decumbens,ÇãÎÔÍÃ¶ú²İ,8,8,NA,NA,Lagotis,Scrophulariaceae,CB
Lagotis humilis,°«ÍÃ¶ú²İ,6,6,NA,NA,Lagotis,Scrophulariaceae,CB
Lagotis integra,È«ÔµÍÃ¶ú²İ,6,8,6,8,Lagotis,Scrophulariaceae,CB
Lagotis kongboensis,´ÖÍ²ÍÃ¶ú²İ,8,8,NA,NA,Lagotis,Scrophulariaceae,CB
Lagotis macrosiphon,´óÍ²ÍÃ¶ú²İ,6,7,NA,NA,Lagotis,Scrophulariaceae,CB
Lagotis pharica,ÁÑÒ¶ÍÃ¶ú²İ,5,5,NA,NA,Lagotis,Scrophulariaceae,CB
Lagotis ramalana,Ô²Ò¶ÍÃ¶ú²İ,6,8,6,8,Lagotis,Scrophulariaceae,CB
Lagotis yunnanensis,ÔÆÄÏÍÃ¶ú²İ,6,8,NA,NA,Lagotis,Scrophulariaceae,CB
Lamiophlomis rotata,¶ÀÒ»Î¶,6,7,8,9,NA,Lamiaceae,CB
Lamium album,¶Ì±úÒ°Ö¥Âé,7,9,8,10,Lamium,Lamiaceae,CB
Lancea tibetica,Èâ¹û²İ,6,9,6,9,Lancea,Scrophulariaceae,CB
Laportea bulbifera,ÖéÑ¿°¬Âé,6,7,7,9,Laportea,Urticaceae,CB
Laportea cuspidata,°¬Âé,6,7,8,9,Laportea,Urticaceae,CB
Laportea medogensis,Ä«ÍÑ°¬Âé,1,1,NA,NA,Laportea,Urticaceae,CB
Lappula caespitosa,ÃÜ´Ôº×Ê­,6,8,6,8,Lappula,Boraginaceae,CB
Lappula consanguinea,À¶´Ìº×Ê­,6,7,7,9,Lappula,Boraginaceae,CB
Lappula himalayensis,Ï²ÂíÀ­ÑÅº×Ê­,6,8,6,8,Lappula,Boraginaceae,CB
Lappula microcarpa,Ğ¡¹ûº×Ê­,NA,NA,NA,NA,NA,Boraginaceae,CB
Lappula patula,ÂÑ¹ûº×Ê­,NA,NA,NA,NA,NA,Boraginaceae,CB
Lappula semiglabra,ÏÁ¹ûº×Ê­,6,9,6,9,Lappula,Boraginaceae,CB
Lappula shanhsiensis,É½Î÷º×Ê­,6,9,6,9,Lappula,Boraginaceae,CB
Lasia spinosa,´ÌÓó,5,7,2,2,Lasia,Araceae,CB
Lasianthus biermannii,¹£»¨´ÖÒ¶Ä¾,10,11,8,9,NA,Rubiaceae,WD
Lasianthus hookeri,»¢¿Ë´ÖÒ¶Ä¾,5,6,9,10,Lasianthus,Rubiaceae,WD
Lasianthus japonicus,ÈÕ±¾´ÖÒ¶Ä¾,4,5,6,10,NA,Rubiaceae,WD
Lasianthus japonicus subsp. longicaudus,ÔÆ¹ã´ÖÒ¶Ä¾ÑÇÖÖ,NA,NA,NA,NA,NA,Rubiaceae,WD
Lasianthus micranthus,Ğ¡»¨´ÖÒ¶Ä¾,8,10,4,5,Lasianthus,Rubiaceae,WD
Lasiocaryum densiflorum,Ã«¹û²İ,8,8,NA,NA,Lasiocaryum,Boraginaceae,CB
Lasiocaryum munroi,Ğ¡»¨Ã«¹û²İ,NA,NA,NA,NA,NA,Boraginaceae,CB
Lasiocaryum trichocarpum,ÔÆÄÏÃ«¹û²İ,6,7,NA,NA,Lasiocaryum,Boraginaceae,CB
Lathyrus palustris,ÕÓÉúÉ½÷ó¶¹,6,7,8,9,Lathyrus,Fabaceae,CB
Laurocerasus phaeosticta,ÏÙÒ¶¹ğÓ£,4,5,7,10,Laurocerasus,Rosaceae,WD
Laurocerasus phaeosticta f. lasioclada,Î¢³İ¹ğÓ£,NA,NA,NA,NA,NA,Rosaceae,WD
Laurocerasus undulata,¼âÒ¶¹ğÓ£,8,10,12,5,Laurocerasus,Rosaceae,WD
Lecanthus peduncularis,¼ÙÂ¥Ìİ²İ,7,8,9,10,Lecanthus,Urticaceae,CB
Lecanthus petelotii var. corniculata,½Ç±»¼ÙÂ¥Ìİ²İ,NA,NA,NA,NA,NA,Urticaceae,CB
Leea asiatica,µ¥Óğ»ğÍ²Ê÷,4,7,8,12,Leea,Leeaceae,WD
Leea compactiflora,ÃÜ»¨»ğÍ²Ê÷,5,6,8,1,Leea,Leeaceae,WD
Leea macrophylla,´óÒ¶»ğÍ²Ê÷,NA,NA,NA,NA,NA,Leeaceae,WD
Leiospora pamirica,ÅÁÃ×¶û¹â×Ñ½æ,7,9,7,9,NA,Brassicaceae,CB
Lemna minor,¸¡Æ¼,5,9,NA,NA,NA,Lemnaceae,CB
Leontopodium brachyactis,¶ÌĞÇ»ğÈŞ²İ,3,8,NA,NA,NA,Asteraceae,CB
Leontopodium campestre,É½Ò°»ğÈŞ²İ,7,9,9,9,Leontopodium,Asteraceae,CB
Leontopodium dedekensii,êªÒ¶»ğÈŞ²İ,6,7,NA,NA,Leontopodium,Asteraceae,CB
Leontopodium forrestianum,Êóôğ»ğÈŞ²İ,7,9,9,10,Leontopodium,Asteraceae,CB
Leontopodium franchetii,¼á¸Ë»ğÈŞ²İ,7,9,9,10,Leontopodium,Asteraceae,CB
Leontopodium haastioides,ÃÜµæ»ğÈŞ²İ,7,8,NA,NA,Leontopodium,Asteraceae,CB
Leontopodium haplophylloides,ÏãÜ¿»ğÈŞ²İ,8,9,NA,NA,Leontopodium,Asteraceae,CB
Leontopodium himalayanum,Öé·å»ğÈŞ²İ,7,8,NA,NA,Leontopodium,Asteraceae,CB
Leontopodium himalayanum var. pumillum,Öé·å»ğÈŞ²İ°«Ğ¡±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Leontopodium himalayanum var. pumilum,Öé·å»ğÈŞ¶ÌĞ¡±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Leontopodium jacotianum,ÑÅ¹È»ğÈŞ²İ,7,8,8,10,NA,Asteraceae,CB
Leontopodium jacotianum var. paradoxum,ÑÅ¹È»ğÈŞ²İÃÜÉú±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Leontopodium longifolium,³¤Ò¶»ğÈŞ²İ,7,8,NA,NA,Leontopodium,Asteraceae,CB
Leontopodium micranthum,Ğ¡»¨»ğÈŞ²İ,7,7,NA,NA,Leontopodium,Asteraceae,CB
Leontopodium monocephalum,µ¥Í·»ğÈŞ²İ,NA,NA,NA,NA,NA,Asteraceae,CB
Leontopodium muscoides,Şº×´»ğÈŞ²İ,7,8,9,9,Leontopodium,Asteraceae,CB
Leontopodium nanum,°«»ğÈŞ²İ,5,7,5,7,Leontopodium,Asteraceae,CB
Leontopodium niveum,°×Ñ©»ğÈŞ²İ,7,11,7,11,Leontopodium,Asteraceae,CB
Leontopodium ochroleucum,»Æ°×»ğÈŞ²İ,7,8,8,9,Leontopodium,Asteraceae,CB
Leontopodium pusillum,ÈõĞ¡»ğÈŞ²İ,7,8,NA,NA,Leontopodium,Asteraceae,CB
Leontopodium sinense,»ª»ğÈŞ²İ,7,11,NA,NA,Leontopodium,Asteraceae,CB
Leontopodium souliei,ÒøÒ¶»ğÈŞ²İ,7,9,9,9,Leontopodium,Asteraceae,CB
Leontopodium stoloniferum,ÙéÖ¦»ğÈŞ²İ,9,9,10,10,Leontopodium,Asteraceae,CB
Leontopodium stracheyi,Ã«Ïã»ğÈŞ²İ,7,9,NA,NA,Leontopodium,Asteraceae,CB
Leontopodium stracheyi var. tenuicaule,Ã«Ïã»ğÈŞ²İÏ¸¾¥±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Leontopodium subulatum,×êÒ¶»ğÈŞ²İ,8,9,NA,NA,Leontopodium,Asteraceae,CB
Leonurus japonicus,ÒæÄ¸²İ,6,9,9,10,Leonurus,Lamiaceae,CB
Leonurus pseudomacranthus,öÉ²Ë,8,9,9,10,Leonurus,Lamiaceae,CB
Leonurus urticifolius,İ¡ÂéÒ¶ÒæÄ¸²İ,6,6,NA,NA,Leonurus,Lamiaceae,CB
Lepidium apetalum,¶ÀĞĞ²Ë,4,8,5,9,NA,Brassicaceae,CB
Lepidium capitatum,Í·»¨¶ÀĞĞ²Ë,5,6,5,6,Lepidium,Brassicaceae,CB
Lepidium latifolium,¿íÒ¶¶ÀĞĞ²Ë,5,9,6,10,NA,Brassicaceae,CB
Lepidium ruderale,ÖùÃ«¶ÀĞĞ²Ë,5,7,5,7,Lepidium,Brassicaceae,CB
Lepidostemon rosularis,Á«×ùÁÛÈï½æ,6,7,7,8,NA,Brassicaceae,CB
Leptocodon hirsutus,Ã«Ï¸ÖÓ»¨,7,8,10,11,NA,Campanulaceae,CB
Leptodermis beichuanensis,±±´¨Ò°¶¡Ïã,NA,NA,NA,NA,NA,Rubiaceae,WD
Leptodermis forrestii,¸ßÉ½Ò°¶¡Ïã,NA,NA,NA,NA,NA,Rubiaceae,WD
Leptodermis gracilis,ÈáÖ¦Ò°¶¡Ïã,7,7,NA,NA,Leptodermis,Rubiaceae,WD
Leptodermis hirsutiflora,À­ÈøÒ°¶¡Ïã,7,7,NA,NA,Leptodermis,Rubiaceae,WD
Leptodermis hirsutiflora var. ciliata,¹âİàÒ°¶¡Ïã,NA,NA,NA,NA,NA,Rubiaceae,WD
Leptodermis kumaonensis,¼ªÂ¡Ò°¶¡Ïã,NA,NA,NA,NA,NA,Rubiaceae,WD
Leptodermis oblonga,±¡Æ¤Ä¾,6,8,10,10,Leptodermis,Rubiaceae,WD
Leptodermis parkeri,´óÒ¶Ò°¶¡Ïã,7,7,NA,NA,Leptodermis,Rubiaceae,WD
Leptodermis pilosa,´¨µáÒ°¶¡Ïã,6,6,9,10,Leptodermis,Rubiaceae,WD
Leptodermis pilosa var. acanthoclada,´ÌÖ¦Ò°¶¡Ïã,NA,NA,NA,NA,NA,Rubiaceae,WD
Leptodermis potanini,Ò°¶¡Ïã,NA,NA,NA,NA,NA,Rubiaceae,WD
Leptodermis potanini var. glauca,·ÛÂÌÒ°¶¡Ïã,NA,NA,NA,NA,NA,Rubiaceae,WD
Leptodermis purdomii,¸ÊËàÒ°¶¡Ïã,6,9,9,10,Leptodermis,Rubiaceae,WD
Leptodermis scabrida,²ÚÒ¶Ò°¶¡Ïã,6,6,NA,NA,Leptodermis,Rubiaceae,WD
Leptodermis schneideri,ÏËÖ¦Ò°¶¡Ïã,NA,NA,NA,NA,NA,Rubiaceae,WD
Leptodermis tomentella,ÃÉ×ÔÒ°¶¡Ïã,5,6,9,9,Leptodermis,Rubiaceae,WD
Leptodermis tubicalyx,¹ÜİàÒ°¶¡Ïã,NA,NA,NA,NA,NA,Rubiaceae,WD
Leptodermis velutiniflora,Ã«»¨Ò°¶¡Ïã,5,6,NA,NA,Leptodermis,Rubiaceae,WD
Leptodermis velutiniflora var. tenera,±¡Ò¶Ò°¶¡Ïã,5,6,8,8,NA,Rubiaceae,WD
Leptodermis xizangensis,Î÷²ØÒ°¶¡Ïã,NA,NA,NA,NA,NA,Rubiaceae,WD
Leptopus chinensis,È¸¶ùÉàÍ·,5,8,5,8,Leptopus,Euphorbiaceae,WD
Lespedeza cuneata,½ØÒ¶ÌúÉ¨Öã,6,9,10,10,NA,Fabaceae,WD
Lespedeza davurica,ĞË°²ºúÖ¦×Ó,7,8,9,9,Lespedeza,Fabaceae,WD
Lespedeza fasciculiflora,Êø»¨ÌúÂí±Ş,7,9,9,9,Lespedeza,Fabaceae,CB
Lespedeza fasciculiflora var. hengduanshanensis,ºá¶ÏÉ½ÌúÂí±Ş,8,9,NA,NA,NA,Fabaceae,CB
Lespedeza floribunda,¶à»¨ºúÖ¦×Ó,6,9,9,10,Lespedeza,Fabaceae,WD
Lespedeza pilosa,ÌúÂí±Ş,7,9,9,10,Lespedeza,Fabaceae,CB
Lespedeza potaninii,Å£Ö¦×Ó,7,9,9,10,Lespedeza,Fabaceae,WD
Leucas cephalotes,Í·Ğò°×ÈŞ²İ,NA,NA,NA,NA,NA,Lamiaceae,CB
Leucosceptrum canum,Ã×ÍÅ»¨,11,3,3,5,NA,Lamiaceae,WD
Leucothoe griffithiana,¼â»ùÄ¾Ş¼Â«,5,5,6,10,Leucothoe,Ericaceae,WD
Leycesteria crocothyrsos,»Æ»¨¹í´µóï,NA,NA,NA,NA,NA,Caprifoliaceae,WD
Leycesteria formosa,¹í´µóï,5,6,8,9,NA,Caprifoliaceae,WD
Leycesteria glaucophylla,Î÷Óò¹í´µóï,3,9,5,11,NA,Caprifoliaceae,WD
Leycesteria gracilis,ÏËÏ¸¹í´µóï,9,12,3,5,NA,Caprifoliaceae,WD
Leymus angustus,Õ­Ó±Àµ²İ,6,8,6,8,Leymus,Poaceae,CB
Leymus chinensis,Ñò²İ,6,8,6,8,Leymus,Poaceae,CB
Leymus ovatus,¿íËëÀµ²İ,7,8,7,8,NA,Poaceae,CB
Leymus paboanus,Ã«ËëÀµ²İ,6,7,6,7,Leymus,Poaceae,CB
Leymus secalinus,Àµ²İ,6,10,6,10,Leymus,Poaceae,CB
Leymus secalinus var. tenuis,ÏËÏ¸Àµ²İ,NA,NA,NA,NA,NA,Poaceae,CB
Libanotis depressa,µØÑÒ·ç,7,8,9,9,Libanotis,Apiaceae,CB
Lignariella hobsonii,Íä¹£½æ,6,7,7,8,NA,Brassicaceae,CB
Ligularia achyrotricha,¸ÕÃ«éÒÎá,6,8,6,8,Ligularia,Asteraceae,CB
Ligularia atkinsonii,ÑÇ¶«éÒÎá,6,7,NA,NA,Ligularia,Asteraceae,CB
Ligularia caloxantha,»ÆÁÁéÒÎá,7,10,NA,NA,Ligularia,Asteraceae,CB
Ligularia chimiliensis,ÃåµééÒÎá,8,8,8,8,Ligularia,Asteraceae,CB
Ligularia cremanthodioides,´¹Í·éÒÎá,7,8,NA,NA,Ligularia,Asteraceae,CB
Ligularia cymbulifera,ÖÛÒ¶éÒÎá,7,9,7,9,Ligularia,Asteraceae,CB
Ligularia dictyoneura,ÍøÂöéÒÎá,6,9,NA,NA,Ligularia,Asteraceae,CB
Ligularia discoidea,ÅÌ×´éÒÎá,8,8,8,8,Ligularia,Asteraceae,CB
Ligularia dux,×Ï»¨éÒÎá,8,8,8,8,Ligularia,Asteraceae,CB
Ligularia dux var. minima,Ğ¡×Ï»¨éÒÎá,NA,NA,NA,NA,NA,Asteraceae,CB
Ligularia fischeri,ÌãÒ¶éÒÎá,7,10,7,10,Ligularia,Asteraceae,CB
Ligularia ghatsukupa,´Ö¾¥éÒÎá,7,9,7,9,Ligularia,Asteraceae,CB
Ligularia hookeri,Ï¸¾¥éÒÎá,5,9,5,9,Ligularia,Asteraceae,CB
Ligularia lamarum,ÕÓÉúéÒÎá,7,8,NA,NA,Ligularia,Asteraceae,CB
Ligularia liatroides,ÔµÃ«éÒÎá,7,8,7,8,Ligularia,Asteraceae,CB
Ligularia myriocephala,Ç§»¨éÒÎá,7,8,7,8,Ligularia,Asteraceae,CB
Ligularia nyingchiensis,ÁÖÖ¥éÒÎá,7,7,NA,NA,Ligularia,Asteraceae,CB
Ligularia petiolaris,ÂãÖùéÒÎá,7,7,8,8,NA,Asteraceae,CB
Ligularia phoenicochaeta,×ÏÓ§éÒÎá,8,9,NA,NA,Ligularia,Asteraceae,CB
Ligularia pterodonta,¿í³áéÒÎá,9,9,9,9,Ligularia,Asteraceae,CB
Ligularia retusa,ºÚÃ«éÒÎá,7,10,7,10,Ligularia,Asteraceae,CB
Ligularia rumicifolia,²ØéÒÎá,7,10,7,10,Ligularia,Asteraceae,CB
Ligularia sagitta,¼ıÒ¶éÒÎá,7,9,7,9,Ligularia,Asteraceae,CB
Ligularia tenuicaulis,ÏËÏ¸éÒÎá,9,10,9,10,Ligularia,Asteraceae,CB
Ligularia tongkyukensis,¶«¾ÃéÒÎá,8,8,8,8,NA,Asteraceae,CB
Ligularia tongolensis,¶«¶íÂåéÒÎá,7,8,7,8,Ligularia,Asteraceae,CB
Ligularia transversifolia,ºáÒ¶éÒÎá,6,7,NA,NA,Ligularia,Asteraceae,CB
Ligularia tsangchanensis,²ÔÉ½éÒÎá,6,9,6,9,Ligularia,Asteraceae,CB
Ligularia virgaurea,»ÆÖãéÒÎá,7,9,7,9,Ligularia,Asteraceae,CB
Ligusticum acuminatum,¼âÒ¶Ş»±¾,7,8,9,10,Ligusticum,Apiaceae,CB
Ligusticum angelicifolium,¹éÒ¶Ş»±¾,7,8,9,9,Ligusticum,Apiaceae,CB
Ligusticum brachylobum,¶ÌÆ¬Ş»±¾,7,8,9,10,Ligusticum,Apiaceae,CB
Ligusticum daucoides,Óğ°úŞ»±¾,7,8,9,10,Ligusticum,Apiaceae,CB
Ligusticum delavayi,Àö½­Ş»±¾,8,9,10,10,Ligusticum,Apiaceae,CB
Ligusticum elatum,¸ßÉıŞ»±¾,7,8,8,9,NA,Apiaceae,CB
Ligusticum gyirongense,¼ªÂ¡Ş»±¾,7,9,10,11,NA,Apiaceae,CB
Ligusticum involucratum,¶à°úŞ»±¾,8,8,9,9,Ligusticum,Apiaceae,CB
Ligusticum littledalei,ÀûÌØŞ»±¾,7,7,8,8,NA,Apiaceae,CB
Ligusticum mucronatum,¶Ì¼âŞ»±¾,7,8,9,10,NA,Apiaceae,CB
Ligusticum oliverianum,Ä¤°úŞ»±¾,8,8,9,10,Ligusticum,Apiaceae,CB
Ligusticum pteridophyllum,Ş§Ò¶Ş»±¾,8,9,10,10,Ligusticum,Apiaceae,CB
Ligusticum scapiforme,³éİãŞ»±¾,6,8,9,10,Ligusticum,Apiaceae,CB
Ligusticum thomsonii,³¤¾¥Ş»±¾,7,8,9,9,Ligusticum,Apiaceae,CB
Ligustrum compactum,³¤Ò¶Å®Õê,3,7,8,8,Ligustrum,Oleaceae,WD
Ligustrum confusum,É¢ÉúÅ®Õê,3,4,7,7,Ligustrum,Oleaceae,WD
Ligustrum confusum var. macrocarpum,´ó¹ûÅ®Õê,NA,NA,NA,NA,NA,Oleaceae,WD
Ligustrum gracile,Ï¸Å®Õê,5,8,8,11,Ligustrum,Oleaceae,WD
Ligustrum leucanthum,À¯×ÓÊ÷,6,7,8,11,Ligustrum,Oleaceae,WD
Ligustrum lucidum,Å®Õê,5,7,9,9,NA,Oleaceae,WD
Ligustrum quihoui,Ğ¡Ò¶Å®Õê,7,8,8,9,NA,Oleaceae,WD
Ligustrum sinense,Ğ¡À¯,NA,NA,NA,NA,NA,Oleaceae,WD
Ligustrum sinense var. rugosulum,ÖåÒ¶Ğ¡À¯,4,6,9,12,NA,Oleaceae,WD
Lilium brevistylum,¶ÌÖùĞ¡°ÙºÏ,6,6,NA,NA,NA,Liliaceae,CB
Lilium duchartrei,±¦ĞË°ÙºÏ,7,7,9,9,Lilium,Liliaceae,CB
Lilium lankongense,Ùé¾¥°ÙºÏ,6,7,8,10,NA,Liliaceae,CB
Lilium lophophorum,¼â±»°ÙºÏ,6,7,8,9,Lilium,Liliaceae,CB
Lilium medogense,Ä«ÍÑ°ÙºÏ,6,6,NA,NA,NA,Liliaceae,CB
Lilium nanum,Ğ¡°ÙºÏ,6,6,9,9,Lilium,Liliaceae,CB
Lilium nanum var. flavidum,»Æ°ß°ÙºÏ,NA,NA,NA,NA,NA,Liliaceae,CB
Lilium nepalense,×Ï°ß°ÙºÏ,6,7,NA,NA,NA,Liliaceae,CB
Lilium papilliferum,ÈéÍ·°ÙºÏ,7,7,9,9,Lilium,Liliaceae,CB
Lilium paradoxum,²Ø°ÙºÏ,7,7,NA,NA,Lilium,Liliaceae,CB
Lilium saccatum,ÄÒ±»°ÙºÏ,7,7,NA,NA,NA,Liliaceae,CB
Lilium souliei,×Ï»¨°ÙºÏ,6,7,8,10,Lilium,Liliaceae,CB
Lilium stewartianum,µ¥»¨°ÙºÏ,7,8,10,10,Lilium,Liliaceae,CB
Lilium taliense,´óÀí°ÙºÏ,7,8,9,9,Lilium,Liliaceae,CB
Lilium tigrinum,¾íµ¤,7,8,9,10,NA,Liliaceae,CB
Lilium wardii,×¿°Í°ÙºÏ,7,7,NA,NA,Lilium,Liliaceae,CB
Limosella aquatica,Ë®Ã£²İ,6,8,6,8,Limosella,Scrophulariaceae,CB
Linaria thibetica,¿íÒ¶Áø´©Óã,7,9,NA,NA,Linaria,Scrophulariaceae,CB
Linaria yunnanensis,ÔÆÄÏÁø´©Óã,7,9,7,9,NA,Scrophulariaceae,CB
Lindelofia stylosa,³¤ÖùÁğÁ§²İ,NA,NA,NA,NA,NA,Boraginaceae,CB
Lindenbergia grandiflora,´ó»¨ÖÓİà²İ,NA,NA,NA,NA,NA,Scrophulariaceae,CB
Lindera gracilipes,ÏË¹£É½ºú½·,4,4,10,11,Lindera,Lauraceae,WD
Lindera gracilis,ÏËÖ¦µöÕÁ,NA,NA,NA,NA,NA,Lauraceae,WD
Lindera kariensis,¸üÀïÉ½ºú½·,3,6,7,10,NA,Lauraceae,WD
Lindera latifolia,ÍÅ¹ûÏã,2,4,5,11,Lindera,Lauraceae,WD
Lindera longipedunculata,É½ÊÁ×Ó¹û,10,11,6,8,NA,Lauraceae,WD
Lindera motuoensis,Î÷²ØÉ½ºú½·,NA,NA,NA,NA,NA,Lauraceae,WD
Lindera nacusua,ÈŞÃ«É½ºú½·,5,6,7,10,Lindera,Lauraceae,WD
Lindera neesiana,ÂÌÒ¶¸ÊÌ´,4,4,9,9,NA,Lauraceae,WD
Lindera obtusiloba,ÈıèâÎÚÒ©,3,4,8,9,Lindera,Lauraceae,WD
Lindera obtusiloba var. heterophylla,µá²ØµöÕÁ,NA,NA,NA,NA,NA,Lauraceae,WD
Lindera pulcherrima,Î÷²ØµöÕÁ,NA,NA,6,8,NA,Lauraceae,WD
Lindera pulcherrima var. hemsleyana,´¨µöÕÁ,NA,NA,NA,NA,NA,Lauraceae,WD
Lindera supracostata,ÁâÒ¶µöÕÁ,3,5,7,9,Lindera,Lauraceae,WD
Lindera thomsonii,Èı¹É½îÏã,2,3,6,9,Lindera,Lauraceae,WD
Lindera tienchuanensis,ÌìÈ«µöÕÁ,NA,NA,NA,NA,NA,Lauraceae,WD
Lindera villipes,Ã«±úµöÕÁ,3,4,6,7,Lindera,Lauraceae,WD
Lindernia ciliata,´Ì³İÄà»¨²İ,6,2,6,2,NA,Scrophulariaceae,CB
Lindernia crustacea,Ä¸²İ,1,12,1,12,Lindernia,Scrophulariaceae,CB
Lindernia nummulariifolia,¿íÒ¶Ä¸²İ,7,9,8,11,NA,Scrophulariaceae,CB
Linum pallescens,¶ÌÖùÑÇÂé,6,9,6,9,Linum,Linaceae,CB
Linum perenne,ËŞ¸ùÑÇÂé,6,8,7,9,NA,Linaceae,CB
Liparis balansae,Ô²´½Ñò¶úËâ,9,10,3,5,NA,Orchidaceae,CB
Liparis bistriata,ÕÛ´½Ñò¶úËâ,6,7,8,9,NA,Orchidaceae,CB
Liparis bootanensis,Á­³áÑò¶úËâ,8,10,3,5,NA,Orchidaceae,CB
Liparis campylostalix,³İ´½Ñò¶úËâ,7,7,NA,NA,Liparis,Orchidaceae,CB
Liparis cespitosa,´ÔÉúÑò¶úËâ,6,10,10,11,Liparis,Orchidaceae,CB
