scientific name,Chinese name,first flowering month,last flowering month,first fruiting month,last fruiting name,family name,genus name,woodiness
Alpinia bambusifolia,ÖñÒ¶É½½ª,4,5,11,12,Zingiberaceae,Alpinia,CB
Alpinia blepharocalyx,ÔÆÄÏ²İŞ¢,3,7,4,12,Zingiberaceae,Alpinia,CB
Alpinia galanga,ºì¶¹Ş¢,5,8,9,11,Zingiberaceae,Alpinia,CB
Alpinia japonica,É½½ª,1,6,7,12,Zingiberaceae,Alpinia,CB
Alpinia kwangsiensis,³¤±úÉ½½ª,4,6,4,6,Zingiberaceae,Alpinia,CB
Alpinia oblongifolia,»ªÉ½½ª,5,7,6,12,Zingiberaceae,Alpinia,CB
Alpinia psilogyna,°«É½½ª,5,5,10,11,Zingiberaceae,Alpinia,CB
Alpinia pumila,»¨Ò¶É½½ª,4,6,6,11,Zingiberaceae,Alpinia,CB
Alpinia stachyodes,ÃÜ°úÉ½½ª,6,8,6,8,Zingiberaceae,Alpinia,CB
Alpinia zerumbet,ÑŞÉ½½ª,4,6,7,10,Zingiberaceae,Alpinia,CB
Alstonia mairei,Ñò½ÇÃŞ,5,10,12,5,Apocynaceae,Alstonia,WD
Alstonia yunnanensis,¼¦¹Ç³£É½,3,6,6,11,Apocynaceae,Alstonia,WD
Altingia chinensis,Ş¦Ê÷,3,6,7,9,Hamamelidaceae,Altingia,WD
Altingia gracilipes,Ï¸±úŞ¦Ê÷,4,6,7,9,Hamamelidaceae,Altingia,WD
Altingia multinervis,³àË®Ş¦Ê÷,3,5,6,8,Hamamelidaceae,Altingia,WD
Altingia tenuifolia,±¡Ò¶Ş¦Ê÷,4,6,7,10,Hamamelidaceae,Altingia,WD
Altingia yunnanensis,ÔÆÄÏŞ¦Ê÷,3,5,5,7,Hamamelidaceae,Altingia,WD
Alysicarpus vaginalis,Á´¼Ô¶¹,9,9,9,11,Fabaceae,Alysicarpus,CB
Alyxia funingensis,¸»ÄşÁ´ÖéÌÙ,9,9,11,11,Apocynaceae,Alyxia,WD
Alyxia levinei,½îÌÙ,3,8,9,12,Apocynaceae,Alyxia,WD
Alyxia marginata,Ïİ±ßÁ´ÖéÌÙ,9,9,11,11,Apocynaceae,Alyxia,WD
Alyxia odorata,º£ÄÏÁ´ÖéÌÙ,3,10,6,12,Apocynaceae,Alyxia,WD
Alyxia schlechteri,ÏÁÒ¶Á´ÖéÌÙ,4,5,7,7,Apocynaceae,Alyxia,WD
Ambroma augusta,°ºÌìÁ«,NA,NA,NA,NA,Sterculiaceae,Ambroma,WD
Amesiodendron chinense,Ï¸×ÓÁú,5,5,8,9,Sapindaceae,Amesiodendron,WD
Amischotolype hispida,´©ÇÊ»¨,7,8,9,10,Commelinaceae,Amischotolype,CB
Amitostigma faberi,¶ëÃ¼ÎŞÖùÀ¼,6,7,NA,NA,Orchidaceae,Amitostigma,CB
Amitostigma gracile,ÎŞÖùÀ¼,5,6,9,10,Orchidaceae,Amitostigma,CB
Amitostigma hemipilioides,ÂÑÒ¶ÎŞÖùÀ¼,6,7,NA,NA,Orchidaceae,Amitostigma,CB
Ammannia baccifera,Ë®ÜÈ²Ë,8,10,9,12,Lythraceae,Ammannia,CB
Amomum austrosinense,ÈıÒ¶¶¹Ş¢,6,6,NA,NA,Zingiberaceae,Amomum,CB
Amomum kwangsiense,¹ãÎ÷¶¹Ş¢,5,6,7,9,Zingiberaceae,Amomum,CB
Amomum tsaoko,²İ¹û,4,6,9,12,Zingiberaceae,Amomum,CB
Amomum villosum,É°ÈÊ,5,6,8,9,Zingiberaceae,Amomum,CB
Amomum villosum var. xanthioides,ËõÉ°ÃÜ,5,6,NA,NA,Zingiberaceae,Amomum,CB
Amorphophallus albus,°×Ä¥Óó,NA,NA,NA,NA,Araceae,Amorphophallus,CB
Amorphophallus dunnii,ÄÏÉß°ô,3,5,NA,NA,Araceae,Amorphophallus,CB
Amorphophallus konjac,Ä¥Óó,4,4,NA,NA,Araceae,Amorphophallus,CB
Amorphophallus yunnanensis,µáÄ¥Óó,4,5,NA,NA,Araceae,Amorphophallus,CB
Ampelocalamus calcareus,¹óÖİĞüÖñ,NA,NA,NA,NA,Poaceae,Ampelocalamus,WD
Ampelocalamus luodianensis,Ğ¡ÅîÖñ,NA,NA,NA,NA,Poaceae,Ampelocalamus,WD
Ampelocalamus scandens,ÅÀÖñ,NA,NA,8,9,Poaceae,Ampelocalamus,WD
Ampelopsis aconitifolia,ÎÚÍ·Ò¶ÉßÆÏÌÑ,5,6,8,9,Vitaceae,Ampelopsis,WD
Ampelopsis bodinieri,À¶¹ûÉßÆÏÌÑ,6,6,7,9,Vitaceae,Ampelopsis,WD
Ampelopsis bodinieri var. cinerea,»ÒÃ«ÉßÆÏÌÑ,NA,NA,NA,NA,Vitaceae,Ampelopsis,WD
Ampelopsis cantoniensis,¹ã¶«ÉßÆÏÌÑ,6,6,8,10,Vitaceae,Ampelopsis,WD
Ampelopsis chaffanjonii,ÓğÒ¶ÉßÆÏÌÑ,5,6,7,9,Vitaceae,Ampelopsis,WD
Ampelopsis delavayana,ÈıÁÑÉßÆÏÌÑ,6,6,7,9,Vitaceae,Ampelopsis,WD
Ampelopsis delavayana var. setulosa,Ã«ÈıÁÑÉßÆÏÌÑ,6,7,9,11,Vitaceae,Ampelopsis,WD
Ampelopsis glandulosa,ÉßÆÏÌÑ,4,8,7,10,Vitaceae,Ampelopsis,WD
Ampelopsis glandulosa var. brevipedunculata,¶«±±ÉßÆÏÌÑ,7,8,9,10,Vitaceae,Ampelopsis,WD
Ampelopsis glandulosa var. hancei,¹âÒ¶ÉßÆÏÌÑ,4,6,8,10,Vitaceae,Ampelopsis,WD
Ampelopsis glandulosa var. heterophylla,ÒìÒ¶ÉßÆÏÌÑ,4,6,7,10,Vitaceae,Ampelopsis,WD
Ampelopsis glandulosa var. kulingensis,êôÁëÉßÆÏÌÑ,5,7,8,9,Vitaceae,Ampelopsis,WD
Ampelopsis grossedentata,ÏÔ³İÉßÆÏÌÑ,5,8,8,12,Vitaceae,Ampelopsis,WD
Ampelopsis humulifolia,È„Ò¶ÉßÆÏÌÑ,5,6,6,8,Vitaceae,Ampelopsis,WD
Ampelopsis japonica,°×İü,5,5,7,9,Vitaceae,Ampelopsis,WD
Ampelopsis megalophylla,´óÒ¶ÉßÆÏÌÑ,5,5,7,8,Vitaceae,Ampelopsis,WD
Ampelopsis megalophylla var. jiangxiensis,ÈáÃ«´óÒ¶ÉßÆÏÌÑ,5,7,NA,NA,Vitaceae,Ampelopsis,WD
Ampelopsis rubifolia,Ã«Ö¦ÉßÆÏÌÑ,6,7,9,10,Vitaceae,Ampelopsis,WD
Amphicarpaea bracteata subsp. edgeworthii,Á½ĞÍ¶¹,NA,NA,NA,NA,Fabaceae,Amphicarpaea,CB
Amphicarpaea ferruginea,ĞâÃ«Á½ĞÍ¶¹,8,10,8,10,Fabaceae,Amphicarpaea,CB
Amydrium sinense,À×¹«Á¬,6,11,6,11,Araceae,Amydrium,CB
Amygdalus davidiana,É½ÌÒ,3,4,7,8,Rosaceae,Amygdalus,WD
Amygdalus persica,ÌÒ,4,4,6,7,Rosaceae,Amygdalus,WD
Anaphalis aureopunctata,»ÆÏÙÏãÇà,7,10,7,10,Asteraceae,Anaphalis,CB
Anaphalis aureopunctata var. atrata,»ÆÏÙÏãÇàºÚÁÛ±äÖÖ,NA,NA,NA,NA,Asteraceae,Anaphalis,CB
Anaphalis aureopunctata var. tomentosa,»ÆÏÙÏãÇàÈŞÃ«±äÖÖ,NA,NA,NA,NA,Asteraceae,Anaphalis,CB
Anaphalis bicolor,¶şÉ«ÏãÇà,7,10,9,11,Asteraceae,Anaphalis,CB
Anaphalis bulleyana,Õ³Ã«ÏãÇà,9,9,9,10,Asteraceae,Anaphalis,CB
Anaphalis busua,ÖëÃ«ÏãÇà,9,10,10,10,Asteraceae,Anaphalis,CB
Anaphalis contorta,ĞıÒ¶ÏãÇà,8,10,8,10,Asteraceae,Anaphalis,CB
Anaphalis contorta var. pellucida,ĞıÒ¶ÏãÇà±¡Ò¶±äÖÖ,8,10,8,10,Asteraceae,Anaphalis,CB
Anaphalis flaccida,Î®ÈíÏãÇà,6,8,6,8,Asteraceae,Anaphalis,CB
Anaphalis margaritacea,Öé¹âÏãÇà,7,11,7,11,Asteraceae,Anaphalis,CB
Anaphalis margaritacea var. cinnamomea,Öé¹âÏãÇà»ÆºÖ±äÖÖ,NA,NA,NA,NA,Asteraceae,Anaphalis,CB
Anaphalis margaritacea var. japonica,Öé¹âÏãÇàÏßÒ¶±äÖÖ,NA,NA,NA,NA,Asteraceae,Anaphalis,CB
Anaphalis sinica,ÏãÇà,7,9,8,10,Asteraceae,Anaphalis,CB
Ancylostemon notochlaenus,¹óÖİÖ±°êÜÄÌ¦,9,10,NA,NA,Gesneriaceae,Ancylostemon,CB
Androcorys ophioglossoides,¶µÈïÀ¼,7,8,9,9,Orchidaceae,Androcorys,CB
Andrographis laxiflora,Êè»¨´©ĞÄÁ«,9,11,11,3,Acanthaceae,Andrographis,CB
Androsace axillaris,Ò¸»¨µãµØÃ·,4,5,6,6,Primulaceae,Androsace,CB
Androsace henryi,Á«Ò¶µãµØÃ·,4,5,5,6,Primulaceae,Androsace,CB
Androsace kouytchensis,¹óÖİµãµØÃ·,9,9,NA,NA,Primulaceae,Androsace,CB
Androsace medifissa,èó¾»É½µãµØÃ·,5,6,NA,NA,Primulaceae,Androsace,CB
Androsace runcinata,ÒìÒ¶µãµØÃ·,4,5,NA,NA,Primulaceae,Androsace,CB
Androsace umbellata,µãµØÃ·,2,4,5,6,Primulaceae,Androsace,CB
Anemarrhena asphodeloides,ÖªÄ¸,6,9,6,9,Liliaceae,Anemarrhena,CB
Anemone begoniifolia,ÂÑÒ¶ÒøÁ«»¨,3,4,NA,NA,Ranunculaceae,Anemone,CB
Anemone davidii,Î÷ÄÏÒøÁ«»¨,5,5,7,8,Ranunculaceae,Anemone,CB
Anemone flaccida,¶ìÕÆ²İ,4,4,NA,NA,Ranunculaceae,Anemone,CB
Anemone howellii,ÄâÂÑÒ¶ÒøÁ«»¨,3,8,NA,NA,Ranunculaceae,Anemone,CB
Anemone hupehensis,´òÆÆÍë»¨»¨,7,10,NA,NA,Ranunculaceae,Anemone,CB
Anemone obtusiloba,¶ÛÁÑÒøÁ«»¨,5,7,NA,NA,Ranunculaceae,Anemone,CB
Anemone orthocarpa,Ö±¹ûÒøÁ«»¨,2,2,NA,NA,Ranunculaceae,Anemone,CB
Anemone rivularis,²İÓñÃ·,5,6,8,9,Ranunculaceae,Anemone,CB
Anemone vitifolia,Ò°ÃŞ»¨,8,8,10,10,Ranunculaceae,Anemone,CB
Angelica decursiva,²ñ»¨Ç°ºú,8,9,9,11,Apiaceae,Angelica,CB
Angelica laxifoliata,ÊèÒ¶µ±¹é,7,9,8,10,Apiaceae,Angelica,CB
Angelica megaphylla,´óÒ¶µ±¹é,7,9,9,10,Apiaceae,Angelica,CB
Angelica polymorpha,¹ÕÇÛ,8,10,8,10,Apiaceae,Angelica,CB
Angelica sinensis,µ±¹é,6,9,6,9,Apiaceae,Angelica,CB
Aniselytron treutleri,¹µïû²İ,7,7,NA,NA,Poaceae,Aniselytron,CB
Anisodus carniolicoides,Èüİ¹İĞ,5,6,9,10,Solanaceae,Anisodus,CB
Anisodus luridus,Áåîõ×Ó,5,7,10,11,Solanaceae,Anisodus,CB
Anisomeles indica,¹ã·À·ç,8,9,9,11,Lamiaceae,Anisomeles,CB
Anna ophiorrhizoides,°×»¨´ó°úÜÄÌ¦,10,11,10,10,Gesneriaceae,Anna,WD
Annamocarya sinensis,à¹ºËÌÒ,4,5,8,11,Juglandaceae,Annamocarya,WD
Anodendron affine,÷­ÌÙ,11,4,6,8,Apocynaceae,Anodendron,WD
Anoectochilus elwesii,Î÷ÄÏ³İ´½À¼,7,8,NA,NA,Orchidaceae,Anoectochilus,CB
Anoectochilus moulmeinensis,ÑŞÀö³İ´½À¼,8,10,NA,NA,Orchidaceae,Anoectochilus,CB
Anoectochilus tortus,Ò»Öù³İ´½À¼,7,9,NA,NA,Orchidaceae,Anoectochilus,CB
Anoectochilus xingrenensis,ĞËÈÊ½ğÏßÀ¼,8,8,NA,NA,Orchidaceae,Anoectochilus,CB
Antenoron filiforme,½ğÏß²İ,7,9,8,10,Polygonaceae,Antenoron,CB
Antenoron filiforme var. kachinum,Ã«Ò¶ºìÖéÆß,8,9,9,11,Polygonaceae,Antenoron,CB
Antenoron filiforme var. neofiliforme,¶ÌÃ«½ğÏß²İ,8,10,9,11,Polygonaceae,Antenoron,CB
Antheroporum glaucum,·ÛÒ¶Ö×¼Ô¶¹,3,8,6,8,Fabaceae,Antheroporum,WD
Antheroporum harmandii,Ö×¼Ô¶¹,5,10,7,11,Fabaceae,Antheroporum,WD
Anthogonium gracile,¼ò°êÀ¼,8,9,NA,NA,Orchidaceae,Anthogonium,CB
Anthriscus sylvestris,¶ë²Î,4,5,4,5,Apiaceae,Anthriscus,CB
Antidesma acidum,Î÷ÄÏÎåÔÂ²è,5,7,6,11,Euphorbiaceae,Antidesma,WD
Antidesma bunius,ÎåÔÂ²è,3,5,6,11,Euphorbiaceae,Antidesma,WD
Antidesma japonicum,ÈÕ±¾ÎåÔÂ²è,5,6,7,9,Euphorbiaceae,Antidesma,WD
Antidesma montanum,É½µØÎåÔÂ²è,4,7,7,11,Euphorbiaceae,Antidesma,WD
Antidesma montanum var. microphyllum,Ğ¡Ò¶ÎåÔÂ²è,4,6,6,11,Euphorbiaceae,Antidesma,WD
Antiotrema dunnianum,³¤Èï°ßÖÖ²İ,5,6,7,8,Boraginaceae,Antiotrema,CB
Aphanamixis polystachya,É½é¬,5,9,10,4,Meliaceae,Aphanamixis,WD
Aphananthe aspera,²ÚÒ¶Ê÷,4,5,10,10,Ulmaceae,Aphananthe,WD
Aphananthe aspera var. pubescens,ÈáÃ«²ÚÒ¶Ê÷,NA,NA,NA,NA,Ulmaceae,Aphananthe,WD
Aphyllorchis montana,ÎŞÒ¶À¼,7,8,NA,NA,Orchidaceae,Aphyllorchis,CB
Apios carnea,ÈâÉ«ÍÁˆK¶ù,8,9,9,10,Fabaceae,Apios,CB
Apios fortunei,ÍÁˆK¶ù,6,8,9,10,Fabaceae,Apios,CB
Apios gracillima,ÏËÏ¸ÍÁˆK¶ù,8,10,NA,NA,Fabaceae,Apios,CB
Apluda mutica,Ë®Õá²İ,9,2,9,2,Poaceae,Apluda,CB
Aporusa villosa,Ã«Òø²ñ,NA,NA,NA,NA,Euphorbiaceae,Aporusa,WD
Aquilegia ecalcarata,ÎŞ¾àñï¶·²Ë,5,6,6,8,Ranunculaceae,Aquilegia,CB
Aquilegia oxysepala var. kansuensis,¸ÊËàñï¶·²Ë,NA,NA,NA,NA,Ranunculaceae,Aquilegia,CB
Arabidopsis thaliana,Êó¶ú½æ,3,4,4,5,Brassicaceae,Arabidopsis,CB
Arabis hirsuta,Ó²Ã«ÄÏ½æ,5,6,7,8,Brassicaceae,Arabis,CB
Arabis paniculata,Ô²×¶ÄÏ½æ,4,6,6,7,Brassicaceae,Arabis,CB
Arabis pendula,´¹¹ûÄÏ½æ,4,5,6,7,Brassicaceae,Arabis,CB
Arabis sagittata,¼ıÒ¶ÄÏ½æ,5,6,7,8,Brassicaceae,Arabis,CB
Aralia armata,Ò°˜BÍ·,8,10,9,11,Araliaceae,Aralia,WD
Aralia chinensis,»ÆÃ«˜BÄ¾,9,12,11,1,Araliaceae,Aralia,WD
Aralia cordata,Ê³ÓÃÍÁµ±¹é,7,8,9,10,Araliaceae,Aralia,CB
Aralia dasyphylla,Í·Ğò˜BÄ¾,8,10,10,12,Araliaceae,Aralia,WD
Aralia decaisneana,Ì¨ÍåÃ«˜BÄ¾,10,1,12,2,Araliaceae,Aralia,WD
Aralia echinocaulis,¼¬¾¥˜BÄ¾,6,8,9,11,Araliaceae,Aralia,WD
Aralia elata,˜BÄ¾,6,8,9,10,Araliaceae,Aralia,WD
Aralia henryi,ÈáÃ«ÁúÑÛ¶À»î,7,8,9,11,Araliaceae,Aralia,CB
Aralia melanocarpa,ºÚ¹ûÍÁµ±¹é,7,7,8,9,Araliaceae,Aralia,CB
Aralia spinifolia,³¤´Ì˜BÄ¾,8,10,10,12,Araliaceae,Aralia,WD
Aralia tomentella,Âí³¦×ÓÊ÷,8,10,9,11,Araliaceae,Aralia,WD
Aralia undulata,²¨Ôµ˜BÄ¾,8,9,10,11,Araliaceae,Aralia,WD
Aralia vietnamensis,ÙÈÃ«˜BÄ¾,9,12,11,1,Araliaceae,Aralia,WD
Aralia wilsonii,Î÷ÄÏ˜BÄ¾,7,7,9,10,Araliaceae,Aralia,WD
Archiboehmeria atrata,ÉàÖùÂé,5,8,8,10,Urticaceae,Archiboehmeria,WD
Archidendron bigeminum,ÁÁÒ¶Î§ÏÑÊ÷,NA,NA,NA,NA,Fabaceae,Archidendron,WD
Archidendron turgidum,´óÒ¶ºÏ»¶,4,5,7,12,Fabaceae,Archidendron,WD
Ardisia aberrans,¹·¹ÇÍ·,4,4,9,9,Myrsinaceae,Ardisia,WD
Ardisia affinis,ÂŞÉ¡Ê÷,5,7,10,1,Myrsinaceae,Ardisia,WD
Ardisia alyxiifolia,ÉÙÄêºì,6,7,10,12,Myrsinaceae,Ardisia,WD
Ardisia brevicaulis,¾Å¹ÜÑª,6,7,10,12,Myrsinaceae,Ardisia,WD
Ardisia caudata,Î²Ò¶×Ï½ğÅ£,5,7,11,12,Myrsinaceae,Ardisia,WD
Ardisia chinensis,Ğ¡×Ï½ğÅ£,4,6,10,12,Myrsinaceae,Ardisia,WD
Ardisia corymbifera,É¡ĞÎ×Ï½ğÅ£,4,5,11,1,Myrsinaceae,Ardisia,WD
Ardisia crenata,ÖìÉ°¸ù,5,6,10,12,Myrsinaceae,Ardisia,WD
Ardisia crispa,°ÙÁ½½ğ,5,6,10,12,Myrsinaceae,Ardisia,WD
Ardisia ensifolia,½£Ò¶×Ï½ğÅ£,5,7,11,1,Myrsinaceae,Ardisia,WD
Ardisia faberi,ÔÂÔÂºì,5,7,5,11,Myrsinaceae,Ardisia,WD
Ardisia garrettii,Ğ¡ÇÇÄ¾×Ï½ğÅ£,2,4,9,11,Myrsinaceae,Ardisia,WD
Ardisia gigantifolia,×ßÂíÌ¥,4,6,11,12,Myrsinaceae,Ardisia,WD
Ardisia hanceana,ÀÉÉ¡Ê÷,5,6,11,12,Myrsinaceae,Ardisia,WD
Ardisia humilis,°«×Ï½ğÅ£,3,4,11,12,Myrsinaceae,Ardisia,WD
Ardisia japonica,×Ï½ğÅ£,5,6,11,12,Myrsinaceae,Ardisia,WD
Ardisia lindleyana,É½Ñªµ¤,5,7,10,12,Myrsinaceae,Ardisia,WD
Ardisia maclurei,ĞÄÒ¶×Ï½ğÅ£,5,6,1,3,Myrsinaceae,Ardisia,WD
Ardisia mamillata,»¢Éàºì,6,7,11,1,Myrsinaceae,Ardisia,WD
Ardisia primulifolia,Á«×ù×Ï½ğÅ£,6,7,11,5,Myrsinaceae,Ardisia,WD
Ardisia pusilla,¾Å½ÚÁú,5,7,6,7,Myrsinaceae,Ardisia,WD
Ardisia quinquegona,ÂŞÉ¡Ê÷,5,6,12,12,Myrsinaceae,Ardisia,WD
Ardisia quinquegona var. salicifolia,ÁøÒ¶×Ï½ğÅ£,NA,NA,NA,NA,Myrsinaceae,Ardisia,WD
Ardisia solanacea,ËáÌ¦²Ë,2,3,8,11,Myrsinaceae,Ardisia,WD
Ardisia thyrsiflora,ÄÏ·½×Ï½ğÅ£,1,5,4,12,Myrsinaceae,Ardisia,WD
Arenaria serpyllifolia,ÎŞĞÄ²Ë,6,8,8,9,Caryophyllaceae,Arenaria,CB
Argyreia acuta,°×º×ÌÙ,8,10,10,1,Convolvulaceae,Argyreia,WD
Argyreia capitiformis,Í·»¨Òø±³ÌÙ,9,12,2,2,Convolvulaceae,Argyreia,WD
Argyreia pierreana,¶«¾©Òø±³ÌÙ,7,10,10,2,Convolvulaceae,Argyreia,WD
Argyreia wallichii,´óÒ¶Òø±³ÌÙ,8,11,11,3,Convolvulaceae,Argyreia,WD
Arisaema amurense,¶«±±ÄÏĞÇ,5,5,9,9,Araceae,Arisaema,CB
Arisaema asperatum,´Ì±úÄÏĞÇ,5,6,NA,NA,Araceae,Arisaema,CB
Arisaema consanguineum,³¤ĞĞÌìÄÏĞÇ,5,7,9,9,Araceae,Arisaema,CB
Arisaema du-bois-reymondiae,ÔÆÌ¨ÄÏĞÇ,4,5,NA,NA,Araceae,Arisaema,CB
Arisaema elephas,ÏóÄÏĞÇ,5,6,7,8,Araceae,Arisaema,CB
Arisaema erubescens,Ò»°ÑÉ¡ÄÏĞÇ,5,7,9,9,Araceae,Arisaema,CB
Arisaema franchetianum,ÏóÍ·»¨,5,7,9,10,Araceae,Arisaema,CB
Arisaema heterophyllum,ÌìÄÏĞÇ,4,6,7,9,Araceae,Arisaema,CB
Arisaema lobatum,»¨ÄÏĞÇ,4,7,8,9,Araceae,Arisaema,CB
Arisaema meleagris,ºÖ°ßÄÏĞÇ,5,6,NA,NA,Araceae,Arisaema,CB
Arisaema penicillatum,»­±ÊÄÏĞÇ,4,6,4,6,Araceae,Arisaema,CB
Arisaema rhizomatum,Ñ©Àï¼û,8,11,1,2,Araceae,Arisaema,CB
Arisaema rhizomatum var. nudum,ËçÑôÑ©Àï¼û,9,9,11,11,Araceae,Arisaema,CB
Arisaema sinii,ÑşÉ½ÄÏĞÇ,5,6,7,8,Araceae,Arisaema,CB
Arisaema yunnanense,É½ÖéÄÏĞÇ,8,9,8,9,Araceae,Arisaema,CB
Aristolochia championii,³¤Ò¶Âí¶µÁå,4,6,5,11,Aristolochiaceae,Aristolochia,WD
Aristolochia cucurbitoides,ºùÂ«Ò¶Âí¶µÁå,4,5,NA,NA,Aristolochiaceae,Aristolochia,CB
Aristolochia debilis,Âí¶µÁå,6,7,9,10,Aristolochiaceae,Aristolochia,CB
Aristolochia fangchi,¹ã·À¼º,3,5,7,9,Aristolochiaceae,Aristolochia,WD
Aristolochia kaempferi,ÒìÒ¶Âí¶µÁå,4,5,6,8,Aristolochiaceae,Aristolochia,CB
Aristolochia kwangsiensis,¹ãÎ÷Âí¶µÁå,5,6,7,8,Aristolochiaceae,Aristolochia,WD
Aristolochia mollissima,Ñ°¹Ç·ç,4,6,8,10,Aristolochiaceae,Aristolochia,WD
Aristolochia moupinensis,±¦ĞËÂí¶µÁå,5,5,8,8,Aristolochiaceae,Aristolochia,WD
Aristolochia ovatifolia,ÂÑÒ¶Âí¶µÁå,4,5,6,8,Aristolochiaceae,Aristolochia,WD
Aristolochia scytophylla,¸ïÒ¶Âí¶µÁå,1,3,NA,NA,Aristolochiaceae,Aristolochia,WD
Aristolochia tagala,¶úÒ¶Âí¶µÁå,5,8,10,12,Aristolochiaceae,Aristolochia,CB
Aristolochia tuberosa,±³ÉßÉú,11,4,4,9,Aristolochiaceae,Aristolochia,CB
Aristolochia tubiflora,¹Ü»¨Âí¶µÁå,2,3,5,8,Aristolochiaceae,Aristolochia,CB
Armeniaca holosericea,²ØĞÓ,NA,NA,6,7,Rosaceae,Armeniaca,WD
Armeniaca mume,Ã·,12,5,5,6,Rosaceae,Armeniaca,WD
Armeniaca vulgaris,ĞÓ,3,4,6,7,Rosaceae,Armeniaca,WD
Artabotrys fragrans,ÏãÓ¥×¦,7,8,9,10,Annonaceae,Artabotrys,WD
Artabotrys hongkongensis,Ïã¸ÛÓ¥×¦»¨,4,7,5,12,Annonaceae,Artabotrys,WD
Artabotrys multiflorus,¶à»¨Ó¥×¦»¨,5,8,7,10,Annonaceae,Artabotrys,WD
Artemisia anomala,Ææİï,7,9,7,9,Asteraceae,Artemisia,CB
Artemisia argyi,°¬,7,10,7,10,Asteraceae,Artemisia,CB
Artemisia capillaris,Òğ³Âİï,8,11,8,11,Asteraceae,Artemisia,CB
Artemisia carvifolia,Çàİï,6,9,6,9,Asteraceae,Artemisia,CB
Artemisia carvifolia var. schochii,´óÍ·Çàİï,NA,NA,NA,NA,Asteraceae,Artemisia,CB
Artemisia chingii,ÄÏÃ«İï,8,9,8,9,Asteraceae,Artemisia,CB
Artemisia dubia,Å£Î²İï,8,10,8,10,Asteraceae,Artemisia,WD
Artemisia dubia var. subdigitata,ÎŞÃ«Å£Î²İï,NA,NA,NA,NA,Asteraceae,Artemisia,WD
Artemisia flaccida,´¹Ò¶İï,8,11,8,11,Asteraceae,Artemisia,CB
Artemisia indica,ÎåÔÂ°¬,8,10,8,10,Asteraceae,Artemisia,WD
Artemisia japonica,Äµİï,8,11,8,11,Asteraceae,Artemisia,CB
Artemisia lactiflora,°×°úİï,8,11,8,11,Asteraceae,Artemisia,CB
Artemisia lancea,°«İï,8,10,8,10,Asteraceae,Artemisia,CB
Artemisia lavandulifolia,Ò°°¬İï,7,10,7,10,Asteraceae,Artemisia,CB
Artemisia mattfeldii,Õ³Ã«İï,7,10,7,10,Asteraceae,Artemisia,CB
Artemisia mongolica,ÃÉ¹Åİï,8,10,8,10,Asteraceae,Artemisia,CB
Artemisia myriantha,¶à»¨İï,8,11,8,11,Asteraceae,Artemisia,CB
Artemisia myriantha var. pleiocephala,°×Ã«¶à»¨İï,NA,NA,NA,NA,Asteraceae,Artemisia,CB
Artemisia parviflora,Î÷ÄÏÄµİï,8,10,8,10,Asteraceae,Artemisia,CB
Artemisia princeps,¿ıİï,8,11,8,11,Asteraceae,Artemisia,CB
Artemisia roxburghiana,»Ò°úİï,8,10,8,10,Asteraceae,Artemisia,WD
Artemisia scoparia,ÖíÃ«İï,7,10,7,10,Asteraceae,Artemisia,CB
Artemisia sieversiana,´ó×Ñİï,7,9,7,9,Asteraceae,Artemisia,CB
Artemisia simulans,ÖĞÄÏİï,8,11,8,11,Asteraceae,Artemisia,CB
Artemisia sylvatica,ÒõµØİï,9,10,9,10,Asteraceae,Artemisia,CB
Artemisia velutina,»ÆÃ«İï,9,11,9,11,Asteraceae,Artemisia,CB
Artemisia verlotorum,ÄÏ°¬İï,7,10,7,10,Asteraceae,Artemisia,CB
Artemisia vestita,Ã«Á«İï,8,10,8,10,Asteraceae,Artemisia,WD
Arthraxon epectinatus,¹â¼¹İ£²İ,7,11,7,11,Poaceae,Arthraxon,CB
Arthraxon hispidus,İ£²İ,6,11,6,11,Poaceae,Arthraxon,CB
Arthraxon lancifolius,Ğ¡Ò¶İ£²İ,9,2,9,2,Poaceae,Arthraxon,CB
Arthraxon multinervis,¶àÂöİ£²İ,10,12,10,12,Poaceae,Arthraxon,CB
Arthraxon prionodes,Ã©Ò¶İ£²İ,7,10,7,10,Poaceae,Arthraxon,CB
Artocarpus hypargyreus,°×¹ğÄ¾,3,8,3,8,Moraceae,Artocarpus,WD
Artocarpus styracifolius,¶şÉ«²¨ÂŞÃÛ,9,9,11,12,Moraceae,Artocarpus,WD
Artocarpus tonkinensis,ëÙÖ¬,6,11,NA,NA,Moraceae,Artocarpus,WD
Aruncus sylvester,¼ÙÉıÂé,6,6,8,9,Rosaceae,Aruncus,CB
Arundina graminifolia,ÖñÒ¶À¼,9,11,9,11,Orchidaceae,Arundina,CB
Arundinaria faberi,Àä¼ıÖñ,5,8,7,10,Poaceae,Arundinaria,WD
Arundinaria fargesii,°ÍÉ½Ä¾Öñ,3.25,4,5.25,5.25,Poaceae,Arundinaria,WD
Arundinella barbinodis,Ã«½ÚÒ°¹Å²İ,9,11,9,11,Poaceae,Arundinella,CB
Arundinella bengalensis,ÃÏ¼ÓÀ­Ò°¹Å²İ,6,11,6,11,Poaceae,Arundinella,CB
Arundinella cochinchinensis,´óĞòÒ°¹Å²İ,9,11,9,11,Poaceae,Arundinella,CB
