scientific name,Chinese name,first flowering month,last flowering month,first fruiting month,last fruiting name,family name,genus name,woodiness
Alangium chinense,°Ë½Ç·ã,3,7,7,11,Alangiaceae,Alangium,WD
Alangium chinense subsp. pauciflorum,Ï¡»¨°Ë½Ç·ã,NA,NA,NA,NA,Alangiaceae,Alangium,WD
Alangium chinense subsp. strigosum,·üÃ«°Ë½Ç·ã,6,7,8,9,Alangiaceae,Alangium,WD
Alangium faberi,Ğ¡»¨°Ë½Ç·ã,6,6,9,9,Alangiaceae,Alangium,WD
Alangium faberi var. heterophyllum,ÒìÒ¶°Ë½Ç·ã,NA,NA,NA,NA,Alangiaceae,Alangium,WD
Alangium faberi var. perforatum,Ğ¡Ò¶°Ë½Ç·ã,NA,NA,NA,NA,Alangiaceae,Alangium,WD
Alangium faberi var. platyphyllum,À«Ò¶°Ë½Ç·ã,5,5,7,8,Alangiaceae,Alangium,WD
Alangium kurzii,Ã«°Ë½Ç·ã,5,6,8,9,Alangiaceae,Alangium,WD
Alangium kurzii var. handelii,ÔÆÉ½°Ë½Ç·ã,5,5,8,8,Alangiaceae,Alangium,WD
Alangium kwangsiense,¹ãÎ÷°Ë½Ç·ã,5,5,8,8,Alangiaceae,Alangium,WD
Alangium platanifolium,¹ÏÄ¾,3,7,7,9,Alangiaceae,NA,NA
Alangium salviifolium,ÍÁÌ³Ê÷,2,4,4,7,Alangiaceae,Alangium,WD
Albertisia laurifolia,ÑÂÌÙ,6,7,9,11,Menispermaceae,Albertisia,WD
Albizia bracteata,ÃÉ×ÔºÏ»¶,5,6,9,11,Fabaceae,Albizia,WD
Albizia chinensis,éºÊ÷,3,5,6,12,Fabaceae,Albizia,WD
Albizia corniculata,ÌìÏãÌÙ,4,7,8,11,Fabaceae,Albizia,WD
Albizia crassiramea,°×»¨ºÏ»¶,8,8,11,11,Fabaceae,Albizia,WD
Albizia garrettii,»ÆÃ«ºÏ»¶,5,5,8,11,Fabaceae,Albizia,WD
Albizia lucidior,¹âÒ¶ºÏ»¶,3,5,NA,NA,Fabaceae,Albizia,WD
Albizia odoratissima,ÏãºÏ»¶,4,7,6,10,Fabaceae,Albizia,WD
Albizia procera,»Æ¶¹Ê÷,5,9,9,2,Fabaceae,Albizia,WD
Alcea rosea,Êñ¿û,2,10,NA,NA,Malvaceae,Alcea,CB
Alchornea davidii,É½Âé¸Ë,4,5,6,7,Euphorbiaceae,Alchornea,WD
Alchornea hunanensis,ºşÄÏÉ½Âé¸Ë,4,5,6,7,Euphorbiaceae,Alchornea,WD
Alchornea rugosa,ÓğÂöÉ½Âé¸Ë,1,12,1,12,Euphorbiaceae,Alchornea,WD
Alchornea rugosa var. pubescens,º£ÄÏÉ½Âé¸Ë,3,11,3,11,Euphorbiaceae,Alchornea,WD
Alchornea tiliifolia,é²Ò¶É½Âé¸Ë,4,6,6,7,Euphorbiaceae,Alchornea,WD
Alchornea trewioides,ºì±³É½Âé¸Ë,3,5,6,8,Euphorbiaceae,Alchornea,WD
Alchornea trewioides var. sinica,ÂÌ±³É½Âé¸Ë,4,5,6,9,Euphorbiaceae,Alchornea,WD
Alectra arvensis,ºÚİô,NA,NA,NA,NA,Scrophulariaceae,Alectra,CB
Aletris cinerascens,»ÒÇÊ·ÛÌõ¶ù²Ë,5,6,10,11,Liliaceae,Aletris,CB
Aletris spicata,·ÛÌõ¶ù²Ë,5,5,7,7,Liliaceae,Aletris,CB
Aletris stenoloba,ÏÁ°ê·ÛÌõ¶ù²Ë,5,7,5,7,Liliaceae,Aletris,CB
Aleurites moluccanus,Ê¯Àõ,NA,NA,NA,NA,Euphorbiaceae,Aleurites,WD
Alisma canaliculatum,Õ­Ò¶ÔóĞº,6,10,6,10,Alismataceae,Alisma,CB
Alisma orientale,¶«·½ÔóĞº,4,12,4,12,Alismataceae,Alisma,CB
Alisma plantago-aquatica,ÔóĞº,5,10,5,10,Alismataceae,Alisma,CB
Alleizettella leucocarpa,°×¹ûÏãéª,4,6,6,2,Rubiaceae,Alleizettella,WD
Allium chinense,ËŠÍ·,10,11,10,11,Liliaceae,Allium,CB
Allium hookeri,¿íÒ¶¾Â,8,10,8,10,Liliaceae,Allium,CB
Allium tuberosum,¾Â,7,9,7,9,Liliaceae,Allium,CB
Allium wallichii,¶àĞÇ¾Â,7,9,7,9,Liliaceae,Allium,CB
Allocheilos guangxiensis,¹ãÎ÷Òì´½ÜÄÌ¦,NA,NA,NA,NA,Gesneriaceae,Allocheilos,CB
Allomorphia balansae,ÒìĞÎÄ¾,6,8,10,12,Melastomataceae,Allomorphia,WD
Allomorphia baviensis,Ô½ÄÏÒìĞÎÄ¾,11,1,11,4,Melastomataceae,Allomorphia,WD
Allomorphia setosa,´ÌÃ«ÒìĞÎÄ¾,11,12,2,4,Melastomataceae,Allomorphia,WD
Allomorphia urophylla,Î²Ò¶ÒìĞÎÄ¾,7,9,11,1,Melastomataceae,Allomorphia,WD
Allophylus caudatus,²¨Ò¶ÒìÄ¾»¼,8,9,9,11,Sapindaceae,Allophylus,WD
Allophylus cobbe var. velutinus,µáÄÏÒìÄ¾»¼,6,9,12,12,Sapindaceae,Allophylus,WD
Allophylus longipes,³¤±úÒìÄ¾»¼,6,11,9,2,Sapindaceae,Allophylus,WD
Allophylus petelotii,¹ãÎ÷ÒìÄ¾»¼,6,7,NA,NA,Sapindaceae,Allophylus,WD
Allophylus viridis,ÒìÄ¾»¼,8,9,11,11,Sapindaceae,Allophylus,WD
Allostigma guangxiense,ÒìÆ¬ÜÄÌ¦,9,9,9,9,Gesneriaceae,Allostigma,CB
Alloteropsis semialata,Ã«Ó±²İ,2,8,2,8,Poaceae,Alloteropsis,CB
Alniphyllum eberhardtii,µá³àÑîÒ¶,3,4,7,9,Styracaceae,Alniphyllum,WD
Alniphyllum fortunei,³àÑîÒ¶,4,7,8,10,Styracaceae,Alniphyllum,WD
Alnus nepalensis,Äá²´¶ûèçÄ¾,5,6,7,9,Betulaceae,Alnus,WD
Alnus trabeculosa,½­ÄÏèçÄ¾,5,6,7,8,Betulaceae,Alnus,WD
Alocasia cucullata,¼âÎ²Óó,5,5,NA,NA,Araceae,Alocasia,CB
Alocasia odora,º£Óó,1,12,NA,NA,Araceae,Alocasia,CB
Alphonsea hainanensis,º£ÄÏÌÙ´º,10,3,3,8,Annonaceae,Alphonsea,WD
Alphonsea mollis,Ê¯ÃÜ,3,5,6,8,Annonaceae,Alphonsea,WD
Alphonsea monogyna,ÌÙ´º,1,9,9,5,Annonaceae,Alphonsea,WD
Alphonsea squamosa,¶à°úÌÙ´º,5,6,6,9,Annonaceae,Alphonsea,WD
Alpinia bambusifolia,ÖñÒ¶É½½ª,4,5,9,12,Zingiberaceae,Alpinia,CB
Alpinia blepharocalyx,ÔÆÄÏ²İŞ¢,4,6,7,12,Zingiberaceae,Alpinia,CB
Alpinia blepharocalyx var. glabrior,¹âÒ¶ÔÆÄÏ²İŞ¢,3,7,6,11,Zingiberaceae,Alpinia,CB
Alpinia brevis,Ğ¡»¨É½½ª,8,8,10,12,Zingiberaceae,Alpinia,CB
Alpinia coriandriodora,Ïã½ª,4,5,9,10,Zingiberaceae,Alpinia,CB
Alpinia galanga,ºì¶¹Ş¢,5,7,9,11,Zingiberaceae,Alpinia,CB
Alpinia galanga var. pyramidata,Ã«ºì¶¹Ş¢,NA,NA,NA,NA,Zingiberaceae,Alpinia,CB
Alpinia graminifolia,ÏÁÒ¶É½½ª,5,6,11,12,Zingiberaceae,Alpinia,CB
Alpinia guinanensis,¹ğÄÏÉ½½ª,4,4,9,10,Zingiberaceae,Alpinia,CB
Alpinia hainanensis,²İ¶¹Ş¢,4,6,8,9,Zingiberaceae,Alpinia,CB
Alpinia japonica,É½½ª,4,6,10,12,Zingiberaceae,Alpinia,CB
Alpinia jingxiensis,¾¸Î÷É½½ª,6,7,10,12,Zingiberaceae,Alpinia,CB
Alpinia kwangsiensis,³¤±úÉ½½ª,3,4,8,9,Zingiberaceae,Alpinia,CB
Alpinia maclurei,¼ÙÒæÖÇ,3,6,5,10,Zingiberaceae,Alpinia,CB
Alpinia malaccensis,Ã«°êÉ½½ª,4,4,NA,NA,Zingiberaceae,Alpinia,CB
Alpinia napoensis,ÄÇÆÂÉ½½ª,4,5,9,2,Zingiberaceae,Alpinia,CB
Alpinia oblongifolia,»ªÉ½½ª,5,7,9,12,Zingiberaceae,Alpinia,CB
Alpinia officinarum,¸ßÁ¼½ª,4,9,5,11,Zingiberaceae,Alpinia,CB
Alpinia oxyphylla,ÒæÖÇ,3,6,4,10,Zingiberaceae,Alpinia,CB
Alpinia pinnanensis,ÖùËëÉ½½ª,7,7,10,2,Zingiberaceae,Alpinia,CB
Alpinia polyantha,¶à»¨É½½ª,5,6,10,11,Zingiberaceae,Alpinia,CB
Alpinia psilogyna,°«É½½ª,5,5,10,11,Zingiberaceae,Alpinia,CB
Alpinia pumila,»¨Ò¶É½½ª,5,5,11,12,Zingiberaceae,Alpinia,CB
Alpinia stachyodes,ÃÜ°úÉ½½ª,6,6,9,10,Zingiberaceae,Alpinia,CB
Alpinia strobiliformis,ÇòËëÉ½½ª,5,6,11,2,Zingiberaceae,Alpinia,CB
Alpinia strobiliformis var. glabra,¹âÒ¶ÇòËëÉ½½ª,5,5,NA,NA,Zingiberaceae,Alpinia,CB
Alpinia tonkinensis,»¬Ò¶É½½ª,4,5,8,10,Zingiberaceae,Alpinia,CB
Alpinia zerumbet,ÑŞÉ½½ª,4,7,9,10,Zingiberaceae,Alpinia,CB
Alseodaphne hainanensis,ÓÍµ¤,7,7,10,2,Lauraceae,Alseodaphne,WD
Alseodaphne petiolaris,³¤±úÓÍµ¤,10,11,11,11,Lauraceae,Alseodaphne,WD
Alseodaphne sichourensis,Î÷³ëÓÍµ¤,4,4,9,10,Lauraceae,Alseodaphne,WD
Alstonia neriifolia,ÖñÒ¶Ñò½ÇÃŞ,NA,NA,NA,NA,Apocynaceae,Alstonia,WD
Alstonia rupestris,ÑÒÉúÑò½ÇÃŞ,5,10,12,12,Apocynaceae,Alstonia,WD
Alstonia yunnanensis,¼¦¹Ç³£É½,3,6,7,11,Apocynaceae,Alstonia,WD
Alternanthera sessilis,Á«×Ó²İ,5,7,7,9,Amaranthaceae,Alternanthera,CB
Altingia chinensis,Ş¦Ê÷,3,6,7,9,Hamamelidaceae,Altingia,WD
Altingia gracilipes,Ï¸±úŞ¦Ê÷,4,6,7,9,Hamamelidaceae,Altingia,WD
Alysicarpus bupleurifolius,²ñºúÒ¶Á´¼Ô¶¹,10,11,10,11,Fabaceae,Alysicarpus,CB
Alysicarpus vaginalis,Á´¼Ô¶¹,7,7,10,10,Fabaceae,Alysicarpus,CB
Alyxia funingensis,¸»ÄşÁ´ÖéÌÙ,9,11,11,12,Apocynaceae,Alyxia,WD
Alyxia levinei,½îÌÙ,3,8,8,6,Apocynaceae,Alyxia,WD
Alyxia marginata,Ïİ±ßÁ´ÖéÌÙ,9,9,11,11,Apocynaceae,Alyxia,WD
Alyxia odorata,º£ÄÏÁ´ÖéÌÙ,8,10,12,12,Apocynaceae,Alyxia,WD
Alyxia schlechteri,ÏÁÒ¶Á´ÖéÌÙ,NA,NA,12,5,Apocynaceae,Alyxia,WD
Alyxia siamensis,³¤ĞòÁ´ÖéÌÙ,5,7,7,12,Apocynaceae,Alyxia,WD
Alyxia sinensis,Á´ÖéÌÙ,4,9,5,11,Apocynaceae,Alyxia,WD
Alyxia villilimba,Ã«Ò¶Á´ÖéÌÙ,5,5,NA,NA,Apocynaceae,Alyxia,WD
Amaranthus spinosus,´ÌÜÈ,7,11,7,11,Amaranthaceae,Amaranthus,CB
Amaranthus viridis,Öå¹ûÜÈ,6,8,8,10,Amaranthaceae,Amaranthus,CB
Ambroma augusta,°ºÌìÁ«,3,8,NA,NA,Sterculiaceae,Ambroma,WD
Amesiodendron chinense,Ï¸×ÓÁú,5,5,8,9,Sapindaceae,Amesiodendron,WD
Amischotolype hispida,´©ÇÊ»¨,8,12,8,12,Commelinaceae,Amischotolype,CB
Amischotolype hookeri,¼â¹û´©ÇÊ»¨,6,7,NA,NA,Commelinaceae,Amischotolype,CB
Amitostigma gracile,ÎŞÖùÀ¼,6,6,9,10,Orchidaceae,Amitostigma,CB
Ammannia auriculata,¶ú»ùË®ÜÈ,8,9,8,12,Lythraceae,Ammannia,CB
Ammannia baccifera,Ë®ÜÈ²Ë,8,10,9,12,Lythraceae,Ammannia,CB
Amomum austrosinense,ÈıÒ¶¶¹Ş¢,5,6,10,11,Zingiberaceae,Amomum,CB
Amomum dolichanthum,³¤»¨¶¹Ş¢,5,5,9,10,Zingiberaceae,Amomum,CB
Amomum gagnepainii,³¤ĞòÉ°ÈÊ,4,5,9,9,Zingiberaceae,Amomum,CB
Amomum jingxiense,ÏÁÒ¶¶¹Ş¢,4,4,9,10,Zingiberaceae,Amomum,CB
Amomum koenigii,Ò°²İ¹û,5,6,9,10,Zingiberaceae,Amomum,CB
Amomum kwangsiense,¹ãÎ÷¶¹Ş¢,5,6,8,10,Zingiberaceae,Amomum,CB
Amomum longipetiolatum,³¤±ú¶¹Ş¢,5,5,8,9,Zingiberaceae,Amomum,CB
Amomum maximum,¾Å³á¶¹Ş¢,5,6,8,9,Zingiberaceae,Amomum,CB
Amomum microcarpum,Ï¸É°ÈÊ,4,5,8,9,Zingiberaceae,Amomum,CB
Amomum muricarpum,ğà¹û¶¹Ş¢,5,9,6,12,Zingiberaceae,Amomum,CB
Amomum odontocarpum,²¨³á¶¹Ş¢,5,5,8,9,Zingiberaceae,Amomum,CB
Amomum paratsaoko,Äâ²İ¹û,5,5,NA,NA,Zingiberaceae,Amomum,CB
Amomum putrescens,¸¯»¨¶¹Ş¢,4,5,8,9,Zingiberaceae,Amomum,CB
Amomum subulatum,Ïã¶¹Ş¢,5,6,6,9,Zingiberaceae,Amomum,CB
Amomum tsaoko,²İ¹û,4,5,8,9,Zingiberaceae,Amomum,CB
Amomum tuberculatum,µÂ±£¶¹Ş¢,5,5,9,9,Zingiberaceae,Amomum,CB
Amomum villosum,É°ÈÊ,5,6,8,9,Zingiberaceae,Amomum,CB
Amomum villosum var. xanthioides,ËõÉ°ÃÜ,5,6,8,9,Zingiberaceae,Amomum,CB
Amorphophallus bulbifer,ÖéÑ¿Ä¥Óó,5,5,NA,NA,Araceae,Amorphophallus,CB
Amorphophallus coaetaneus,¹ğÆ½Ä¥Óó,3,3,NA,NA,Araceae,Amorphophallus,CB
Amorphophallus dunnii,ÄÏÉß°ô,3,5,NA,NA,Araceae,Amorphophallus,CB
Amorphophallus konjac,Ä¥Óó,4,4,NA,NA,Araceae,Amorphophallus,CB
Amorphophallus paeoniifolius,ğà±úÄ¥Óó,4,5,10,11,Araceae,Amorphophallus,CB
Amorphophallus variabilis,Ò°Ä¥Óó,7,7,NA,NA,Araceae,Amorphophallus,CB
Amorphophallus yunnanensis,µáÄ¥Óó,4,5,NA,NA,Araceae,Amorphophallus,CB
Ampelocalamus calcareus,¹óÖİĞüÖñ,NA,NA,NA,NA,Poaceae,Ampelocalamus,WD
Ampelocissus hoabinhensis,ºìºÓËáİüÌÙ,NA,NA,NA,NA,Vitaceae,Ampelocissus,WD
Ampelopsis aconitifolia var. palmiloba,ÕÆÁÑ²İÆÏÌÑ,5,8,7,9,Vitaceae,Ampelopsis,WD
Ampelopsis cantoniensis,¹ã¶«ÉßÆÏÌÑ,4,7,8,11,Vitaceae,Ampelopsis,WD
Ampelopsis chaffanjonii,ÓğÒ¶ÉßÆÏÌÑ,5,7,7,9,Vitaceae,Ampelopsis,WD
Ampelopsis delavayana,ÈıÁÑÉßÆÏÌÑ,6,8,9,11,Vitaceae,Ampelopsis,WD
Ampelopsis delavayana var. setulosa,Ã«ÈıÁÑÉßÆÏÌÑ,6,7,9,11,Vitaceae,Ampelopsis,WD
Ampelopsis glandulosa,ÉßÆÏÌÑ,4,8,7,10,Vitaceae,Ampelopsis,WD
Ampelopsis glandulosa var. brevipedunculata,¶«±±ÉßÆÏÌÑ,7,8,9,10,Vitaceae,Ampelopsis,WD
Ampelopsis glandulosa var. hancei,¹âÒ¶ÉßÆÏÌÑ,4,6,8,10,Vitaceae,Ampelopsis,WD
Ampelopsis glandulosa var. heterophylla,ÒìÒ¶ÉßÆÏÌÑ,4,6,7,10,Vitaceae,Ampelopsis,WD
Ampelopsis glandulosa var. kulingensis,êôÁëÉßÆÏÌÑ,5,7,8,9,Vitaceae,Ampelopsis,WD
Ampelopsis grossedentata,ÏÔ³İÉßÆÏÌÑ,5,8,8,12,Vitaceae,Ampelopsis,WD
Ampelopsis humulifolia,È„Ò¶ÉßÆÏÌÑ,5,7,5,9,Vitaceae,Ampelopsis,WD
Ampelopsis japonica,°×İü,5,6,7,9,Vitaceae,Ampelopsis,WD
Ampelopsis megalophylla,´óÒ¶ÉßÆÏÌÑ,6,8,7,10,Vitaceae,Ampelopsis,WD
Ampelopsis megalophylla var. jiangxiensis,ÈáÃ«´óÒ¶ÉßÆÏÌÑ,5,7,NA,NA,Vitaceae,Ampelopsis,WD
Ampelopsis rubifolia,Ã«Ö¦ÉßÆÏÌÑ,6,7,9,10,Vitaceae,Ampelopsis,WD
Amphicarpaea bracteata subsp. edgeworthii,Á½ĞÍ¶¹,8,10,8,10,Fabaceae,Amphicarpaea,CB
Amydrium hainanense,´©ĞÄÌÙ,4,4,NA,NA,Araceae,Amydrium,CB
Amydrium sinense,À×¹«Á¬,6,7,7,11,Araceae,Amydrium,CB
Amygdalus persica,ÌÒ,3,4,8,9,Rosaceae,Amygdalus,WD
Anaphalis aureopunctata,»ÆÏÙÏãÇà,7,9,9,10,Asteraceae,Anaphalis,CB
Anaphalis busua,ÖëÃ«ÏãÇà,9,10,10,10,Asteraceae,Anaphalis,CB
Anaphalis margaritacea,Öé¹âÏãÇà,8,11,8,11,Asteraceae,Anaphalis,CB
Anaphalis margaritacea var. cinnamomea,Öé¹âÏãÇà»ÆºÖ±äÖÖ,NA,NA,NA,NA,Asteraceae,Anaphalis,CB
Anaphalis margaritacea var. japonica,Öé¹âÏãÇàÏßÒ¶±äÖÖ,NA,NA,NA,NA,Asteraceae,Anaphalis,CB
Anaphalis sinica,ÏãÇà,7,9,8,10,Asteraceae,Anaphalis,CB
Anaxagorea luzonensis,ÃÉİï×Ó,6,10,10,1,Annonaceae,Anaxagorea,WD
Ancistrocladus tectorius,¹³Ö¦ÌÙ,4,6,6,7,Ancistrocladaceae,Ancistrocladus,WD
Ancylostemon ronganensis,ÈÚ°²Ö±°êÜÄÌ¦,7,7,NA,NA,Gesneriaceae,Ancylostemon,CB
Andrographis laxiflora,Êè»¨´©ĞÄÁ«,9,11,11,3,Acanthaceae,Andrographis,CB
Andropogon chinensis,»ªĞëÃ¢²İ,8,12,8,12,Poaceae,Andropogon,CB
Androsace runcinata,ÒìÒ¶µãµØÃ·,4,5,NA,NA,Primulaceae,Androsace,CB
Androsace umbellata,µãµØÃ·,2,4,5,6,Primulaceae,Androsace,CB
Anemone begoniifolia,ÂÑÒ¶ÒøÁ«»¨,2,4,NA,NA,Ranunculaceae,Anemone,CB
Anemone howellii,ÄâÂÑÒ¶ÒøÁ«»¨,3,8,NA,NA,Ranunculaceae,Anemone,CB
Anemone hupehensis,´òÆÆÍë»¨»¨,7,10,NA,NA,Ranunculaceae,Anemone,CB
Anemone hupehensis var. japonica,ÇïÄµµ¤,NA,NA,NA,NA,Ranunculaceae,Anemone,CB
Anemone rivularis,²İÓñÃ·,5,8,NA,NA,Ranunculaceae,Anemone,CB
Anemone vitifolia,Ò°ÃŞ»¨,7,10,NA,NA,Ranunculaceae,Anemone,CB
Angelica dahurica,°×ÜÆ,7,8,8,9,Apiaceae,Angelica,CB
Angelica decursiva,²ñ»¨Ç°ºú,8,9,9,11,Apiaceae,Angelica,CB
Anisodus luridus,Áåîõ×Ó,5,7,10,11,Solanaceae,Anisodus,CB
Anisomeles indica,¹ã·À·ç,8,9,9,11,Lamiaceae,Anisomeles,CB
Anisopappus chinensis,É½»Æ¾Õ,8,11,8,11,Asteraceae,Anisopappus,CB
Anna mollifolia,ÈíÒ¶´ó°úÜÄÌ¦,8,8,9,9,Gesneriaceae,Anna,WD
Anna submontana,´ó°úÜÄÌ¦,6,10,NA,NA,Gesneriaceae,Anna,CB
Annamocarya sinensis,à¹ºËÌÒ,4,5,8,11,Juglandaceae,Annamocarya,WD
Anodendron affine,÷­ÌÙ,11,4,6,8,Apocynaceae,Anodendron,WD
Anodendron howii,±£Í¤÷­ÌÙ,5,6,6,6,Apocynaceae,Anodendron,WD
Anodendron punctatum,ÏÙÒ¶÷­ÌÙ,4,5,12,12,Apocynaceae,Anodendron,WD
Anoectochilus abbreviatus,Ğ¡Æ¬³İ´½À¼,NA,NA,NA,NA,Orchidaceae,Anoectochilus,CB
Anoectochilus elwesii,Î÷ÄÏ³İ´½À¼,7,8,NA,NA,Orchidaceae,Anoectochilus,CB
Anoectochilus lanceolatus,³İ´½À¼,6,9,NA,NA,Orchidaceae,Anoectochilus,CB
Anoectochilus moulmeinensis,ÑŞÀö³İ´½À¼,8,10,NA,NA,Orchidaceae,Anoectochilus,CB
Anoectochilus roxburghii,½ğÏßÀ¼,10,12,NA,NA,Orchidaceae,NA,NA
Anoectochilus tortus,Ò»Öù³İ´½À¼,7,9,NA,NA,Orchidaceae,Anoectochilus,CB
Anoectochilus zhejiangensis,Õã½­½ğÏßÀ¼,7,9,NA,NA,Orchidaceae,Anoectochilus,CB
Antenoron filiforme,½ğÏß²İ,7,8,9,10,Polygonaceae,Antenoron,CB
Antenoron filiforme var. kachinum,Ã«Ò¶ºìÖéÆß,8,9,9,11,Polygonaceae,Antenoron,CB
Antenoron filiforme var. neofiliforme,¶ÌÃ«½ğÏß²İ,8,10,9,11,Polygonaceae,Antenoron,CB
Antheroporum harmandii,Ö×¼Ô¶¹,5,10,7,11,Fabaceae,Antheroporum,WD
Anthogonium gracile,¼ò°êÀ¼,8,10,NA,NA,Orchidaceae,Anthogonium,CB
Antiaris toxicaria,¼ûÑª·âºí,3,4,5,6,Moraceae,Antiaris,WD
Antidesma acidum,Î÷ÄÏÎåÔÂ²è,5,7,6,11,Euphorbiaceae,Antidesma,WD
Antidesma bunius,ÎåÔÂ²è,3,5,9,10,Euphorbiaceae,Antidesma,WD
Antidesma fordii,»ÆÃ«ÎåÔÂ²è,3,7,7,1,Euphorbiaceae,Antidesma,WD
Antidesma ghaesembilla,·½Ò¶ÎåÔÂ²è,4,5,6,12,Euphorbiaceae,Antidesma,WD
Antidesma hainanense,º£ÄÏÎåÔÂ²è,4,7,8,11,Euphorbiaceae,Antidesma,WD
Antidesma japonicum,ÈÕ±¾ÎåÔÂ²è,5,6,7,9,Euphorbiaceae,Antidesma,WD
Antidesma montanum,É½µØÎåÔÂ²è,4,7,9,10,Euphorbiaceae,Antidesma,WD
Antidesma montanum var. microphyllum,Ğ¡Ò¶ÎåÔÂ²è,NA,NA,NA,NA,Euphorbiaceae,Antidesma,WD
Antiotrema dunnianum,³¤Èï°ßÖÖ²İ,5,6,7,8,Boraginaceae,Antiotrema,CB
Antirhea chinensis,Ã«²è,4,4,NA,NA,Rubiaceae,Antirhea,WD
Aphanamixis polystachya,É½é¬,5,9,10,4,Meliaceae,Aphanamixis,WD
Aphananthe aspera,²ÚÒ¶Ê÷,5,7,8,10,Ulmaceae,Aphananthe,WD
Aphananthe aspera var. pubescens,ÈáÃ«²ÚÒ¶Ê÷,NA,NA,NA,NA,Ulmaceae,Aphananthe,WD
Aphananthe cuspidata,µá²ÚÒ¶Ê÷,3,4,9,11,Ulmaceae,Aphananthe,WD
Aphyllorchis montana,ÎŞÒ¶À¼,7,9,NA,NA,Orchidaceae,Aphyllorchis,CB
Apios carnea,ÈâÉ«ÍÁˆK¶ù,7,9,8,11,Fabaceae,Apios,CB
Apios fortunei,ÍÁˆK¶ù,6,8,9,10,Fabaceae,Apios,CB
Apluda mutica,Ë®Õá²İ,9,2,9,2,Poaceae,Apluda,CB
Apocopis paleacea,Ğ¨Ó±²İ,9,2,9,2,Poaceae,Apocopis,CB
Apocopis wrightii,ÈğÊÏĞ¨Ó±²İ,6,11,6,11,Poaceae,Apocopis,CB
Apodytes dimidiata,²ñÁúÊ÷,1,12,1,12,Icacinaceae,Apodytes,WD
Aponogeton lakhonensis,Ë®Ş³,5,10,5,10,Aponogetonaceae,Aponogeton,CB
Aporusa dioica,Òø²ñ,1,12,1,12,Euphorbiaceae,Aporusa,WD
Aporusa villosa,Ã«Òø²ñ,1,12,1,12,Euphorbiaceae,Aporusa,WD
Aporusa yunnanensis,ÔÆÄÏÒø²ñ,1,10,1,10,Euphorbiaceae,Aporusa,WD
Apostasia odorata,ÄâÀ¼,5,7,5,7,Orchidaceae,Apostasia,CB
Appendicula cornuta,Å£³İÀ¼,7,8,9,10,Orchidaceae,Appendicula,CB
Apterosperma oblata,Ô²×ÑºÉ,6,6,NA,NA,Theaceae,Apterosperma,WD
Aquilaria sinensis,ÍÁ³ÁÏã,3,8,6,11,Thymelaeaceae,Aquilaria,WD
Arachnis labrosa,Õ­´½Ö©ÖëÀ¼,8,9,NA,NA,Orchidaceae,Arachnis,CB
Aralia armata,Ò°˜BÍ·,8,10,9,11,Araliaceae,Aralia,WD
Aralia chinensis,»ÆÃ«˜BÄ¾,7,8,9,11,Araliaceae,Aralia,WD
Aralia continentalis,¶«±±ÍÁµ±¹é,7,8,8,9,Araliaceae,Aralia,CB
Aralia cordata,Ê³ÓÃÍÁµ±¹é,7,9,NA,NA,Araliaceae,Aralia,CB
Aralia dasyphylla,Í·Ğò˜BÄ¾,8,10,11,12,Araliaceae,Aralia,WD
Aralia debilis,ĞãÀö˜BÄ¾,7,11,11,12,Araliaceae,Aralia,WD
Aralia decaisneana,Ì¨ÍåÃ«˜BÄ¾,10,1,12,2,Araliaceae,Aralia,WD
Aralia echinocaulis,¼¬¾¥˜BÄ¾,6,7,9,11,Araliaceae,Aralia,WD
Aralia elata,˜BÄ¾,6,8,9,10,Araliaceae,Aralia,WD
Aralia finlaysoniana,»¢´Ì˜BÄ¾,1,12,1,12,Araliaceae,Aralia,WD
Aralia franchetii,ĞâÃ«ÓğÒ¶²Î,8,10,9,12,Araliaceae,Aralia,
Aralia hypoglauca,·Û±³ÓğÒ¶²Î,9,9,9,10,Araliaceae,Aralia,
Aralia spinifolia,³¤´Ì˜BÄ¾,8,10,10,12,Araliaceae,Aralia,WD
Aralia thomsonii,ÔÆÄÏ˜BÄ¾,6,8,10,11,Araliaceae,Aralia,WD
Aralia tomentella,Âí³¦×ÓÊ÷,9,10,10,11,Araliaceae,Aralia,WD
Aralia undulata,²¨Ôµ˜BÄ¾,9,10,9,10,Araliaceae,Aralia,WD
Aralia verticillata,ÔÆÄÏÓğÒ¶²Î,10,10,12,2,Araliaceae,Aralia,WD
Aralia vietnamensis,ÙÈÃ«˜BÄ¾,9,12,11,1,Araliaceae,Aralia,WD
Archiboehmeria atrata,ÉàÖùÂé,5,8,8,10,Urticaceae,Archiboehmeria,WD
Archidendron alternifoliolatum,³¤Ò¶Æå×Ó¶¹,3,3,11,11,Fabaceae,Archidendron,WD
Archidendron bigeminum,ÁÁÒ¶Î§ÏÑÊ÷,NA,NA,NA,NA,Fabaceae,Archidendron,WD
Archidendron chevalieri,Ì³ÏÙÆå×Ó¶¹,5,5,7,7,Fabaceae,Archidendron,WD
Archidendron clypearia,ºï¶ú»·,2,6,4,8,Fabaceae,NA,NA
Archidendron cordifolium,ĞÄÒ¶ºï¶ú»·,5,5,11,11,Fabaceae,NA,NA
Archidendron eberhardtii,´óÆå×Ó¶¹,NA,NA,1,1,Fabaceae,Archidendron,WD
